ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
70012,Annegret Richter,Female,22.0,167 cm,53 kg,,FRG,1972 Summer Olympics,1972,Summer,,Athletics,"100 metres, Women",
70012,Annegret Richter,Female,22.0,167 cm,53 kg,West Germany,FRG,1972 Summer Olympics,1972,Summer,,Athletics,"4 × 100 metres Relay, Women",Gold
70012,Annegret Richter,Female,26.0,167 cm,53 kg,,FRG,1976 Summer Olympics,1976,Summer,,Athletics,"100 metres, Women",Gold
70012,Annegret Richter,Female,26.0,167 cm,53 kg,,FRG,1976 Summer Olympics,1976,Summer,,Athletics,"200 metres, Women",Silver
70012,Annegret Richter,Female,26.0,167 cm,53 kg,West Germany,FRG,1976 Summer Olympics,1976,Summer,,Athletics,"4 × 100 metres Relay, Women",Silver
70014,Hildegard Falck,Female,23.0,173 cm,58 kg,,FRG,1972 Summer Olympics,1972,Summer,,Athletics,"800 metres, Women",Gold
70014,Hildegard Falck,Female,23.0,173 cm,58 kg,West Germany,FRG,1972 Summer Olympics,1972,Summer,,Athletics,"4 × 400 metres Relay, Women",Bronze
70013,Karin Janke,Female,25.0,178 cm,63 kg,,FRG,1988 Summer Olympics,1988,Summer,,Athletics,"200 metres, Women",
70013,Karin Janke,Female,25.0,178 cm,63 kg,West Germany,FRG,1988 Summer Olympics,1988,Summer,,Athletics,"4 × 400 metres Relay, Women",
70015,Rita Jahn-Wilden,Female,21.0,170 cm,57 kg,,FRG,1968 Summer Olympics,1968,Summer,,Athletics,"200 metres, Women",
70015,Rita Jahn-Wilden,Female,21.0,170 cm,57 kg,West Germany,FRG,1968 Summer Olympics,1968,Summer,,Athletics,"4 × 100 metres Relay, Women",
70015,Rita Jahn-Wilden,Female,25.0,170 cm,57 kg,,FRG,1972 Summer Olympics,1972,Summer,,Athletics,"400 metres, Women",Silver
70015,Rita Jahn-Wilden,Female,25.0,170 cm,57 kg,West Germany,FRG,1972 Summer Olympics,1972,Summer,,Athletics,"4 × 400 metres Relay, Women",Bronze
70015,Rita Jahn-Wilden,Female,29.0,170 cm,57 kg,,FRG,1976 Summer Olympics,1976,Summer,,Athletics,"400 metres, Women",
70015,Rita Jahn-Wilden,Female,29.0,170 cm,57 kg,West Germany,FRG,1976 Summer Olympics,1976,Summer,,Athletics,"4 × 100 metres Relay, Women",
70015,Rita Jahn-Wilden,Female,29.0,170 cm,57 kg,West Germany,FRG,1976 Summer Olympics,1976,Summer,,Athletics,"4 × 400 metres Relay, Women",
70018,Renate Junker,Female,22.0,169 cm,62 kg,,GER,1960 Summer Olympics,1960,Summer,,Athletics,"Long Jump, Women",
70020,Elfriede Kaun,Female,22.0,170 cm,60 kg,,GER,1936 Summer Olympics,1936,Summer,,Athletics,"High Jump, Women",Bronze
70016,Birgit Jerschabek,Female,23.0,163 cm,47 kg,,GER,1992 Summer Olympics,1992,Summer,,Athletics,"Marathon, Women",
70017,Caren Jung,Female,24.0,169 cm,55 kg,,GER,1992 Summer Olympics,1992,Summer,,Athletics,"100 metres Hurdles, Women",
70021,Rosa Kellner,Female,18.0,161 cm,53 kg,Germany,GER,1928 Summer Olympics,1928,Summer,,Athletics,"4 × 100 metres Relay, Women",Bronze
70023,Ellen Kießling,Female,24.0,165 cm,52 kg,,GER,1992 Summer Olympics,1992,Summer,,Athletics,"1,500 metres, Women",
70024,Inge Kilian,Female,21.0,170 cm,60 kg,,GER,1956 Summer Olympics,1956,Summer,,Athletics,"High Jump, Women",
70022,Vera Kummerfeldt,Female,25.0,170 cm,64 kg,,GER,1960 Summer Olympics,1960,Summer,,Athletics,"800 metres, Women",
70025,Gertrud Kille,Female,27.0,,,,GER,1952 Summer Olympics,1952,Summer,,Athletics,"Shot Put, Women",
70028,Margrit Klinger,Female,24.0,166 cm,65 kg,,FRG,1984 Summer Olympics,1984,Summer,,Athletics,"800 metres, Women",
70028,Margrit Klinger,Female,24.0,166 cm,65 kg,,FRG,1984 Summer Olympics,1984,Summer,,Athletics,"1,500 metres, Women",
70019,Leni Junker,Female,23.0,168 cm,68 kg,,GER,1928 Summer Olympics,1928,Summer,,Athletics,"100 metres, Women",
70019,Leni Junker,Female,23.0,168 cm,68 kg,Germany,GER,1928 Summer Olympics,1928,Summer,,Athletics,"4 × 100 metres Relay, Women",Bronze
70027,Helga Klein,Female,21.0,164 cm,55 kg,,GER,1952 Summer Olympics,1952,Summer,,Athletics,"100 metres, Women",
70027,Helga Klein,Female,21.0,164 cm,55 kg,,GER,1952 Summer Olympics,1952,Summer,,Athletics,"200 metres, Women",
70027,Helga Klein,Female,21.0,164 cm,55 kg,Unified Team of Germany,GER,1952 Summer Olympics,1952,Summer,,Athletics,"4 × 100 metres Relay, Women",Silver
70026,Linda Kisabaka,Female,23.0,166 cm,52 kg,,GER,1992 Summer Olympics,1992,Summer,,Athletics,"400 metres Hurdles, Women",
70026,Linda Kisabaka,Female,23.0,166 cm,52 kg,Germany,GER,1992 Summer Olympics,1992,Summer,,Athletics,"4 × 400 metres Relay, Women",
70026,Linda Kisabaka,Female,27.0,166 cm,52 kg,,GER,1996 Summer Olympics,1996,Summer,,Athletics,"800 metres, Women",
70026,Linda Kisabaka,Female,27.0,166 cm,52 kg,Germany,GER,1996 Summer Olympics,1996,Summer,,Athletics,"4 × 400 metres Relay, Women",Bronze
70029,Hilde Klusenwerth,Female,26.0,167 cm,57 kg,,GER,1936 Summer Olympics,1936,Summer,,Athletics,"80 metres Hurdles, Women",
70029,Hilde Klusenwerth,Female,26.0,167 cm,57 kg,Germany,GER,1936 Summer Olympics,1936,Summer,,Athletics,"4 × 100 metres Relay, Women",
70031,Silke Knoll,Female,21.0,163 cm,52 kg,,FRG,1988 Summer Olympics,1988,Summer,,Athletics,"200 metres, Women",
70031,Silke Knoll,Female,21.0,163 cm,52 kg,West Germany,FRG,1988 Summer Olympics,1988,Summer,,Athletics,"4 × 100 metres Relay, Women",
70031,Silke Knoll,Female,25.0,163 cm,52 kg,,GER,1992 Summer Olympics,1992,Summer,,Athletics,"200 metres, Women",
70031,Silke Knoll,Female,25.0,163 cm,52 kg,Germany,GER,1992 Summer Olympics,1992,Summer,,Athletics,"4 × 100 metres Relay, Women",
70031,Silke Knoll,Female,29.0,163 cm,52 kg,Germany,GER,1996 Summer Olympics,1996,Summer,,Athletics,"4 × 100 metres Relay, Women",
70030,Ursula Knab,Female,23.0,167 cm,58 kg,,GER,1952 Summer Olympics,1952,Summer,,Athletics,"200 metres, Women",
70030,Ursula Knab,Female,23.0,167 cm,58 kg,Unified Team of Germany,GER,1952 Summer Olympics,1952,Summer,,Athletics,"4 × 100 metres Relay, Women",Silver
70037,Sonja Krolik-Oberem,Female,23.0,171 cm,50 kg,,GER,1996 Summer Olympics,1996,Summer,,Athletics,"Marathon, Women",
70037,Sonja Krolik-Oberem,Female,27.0,171 cm,50 kg,,GER,2000 Summer Olympics,2000,Summer,,Athletics,"Marathon, Women",
70032,Amelie Koloska,Female,24.0,172 cm,73 kg,,FRG,1968 Summer Olympics,1968,Summer,,Athletics,"Javelin Throw, Women",
70032,Amelie Koloska,Female,28.0,172 cm,73 kg,,FRG,1972 Summer Olympics,1972,Summer,,Athletics,"Javelin Throw, Women",
70033,Brigitte Kraus,Female,20.0,180 cm,58 kg,,FRG,1976 Summer Olympics,1976,Summer,,Athletics,"1,500 metres, Women",
70033,Brigitte Kraus,Female,28.0,180 cm,58 kg,,FRG,1984 Summer Olympics,1984,Summer,,Athletics,"3,000 metres, Women",
70039,Lies Krüger,Female,21.0,166 cm,54 kg,,GER,1936 Summer Olympics,1936,Summer,,Athletics,"Javelin Throw, Women",Silver
70036,Dorothea Kress,Female,28.0,,,,GER,1952 Summer Olympics,1952,Summer,,Athletics,"Shot Put, Women",
70040,Jutta Krüger,Female,20.0,172 cm,67 kg,,GER,1952 Summer Olympics,1952,Summer,,Athletics,"Javelin Throw, Women",
70034,Christiane Krause,Female,22.0,164 cm,54 kg,,FRG,1972 Summer Olympics,1972,Summer,,Athletics,"200 metres, Women",
70034,Christiane Krause,Female,22.0,164 cm,54 kg,West Germany,FRG,1972 Summer Olympics,1972,Summer,,Athletics,"4 × 100 metres Relay, Women",Gold
70035,Käthe Krauß,Female,30.0,176 cm,72 kg,,GER,1936 Summer Olympics,1936,Summer,,Athletics,"100 metres, Women",Bronze
70035,Käthe Krauß,Female,30.0,176 cm,72 kg,Germany,GER,1936 Summer Olympics,1936,Summer,,Athletics,"4 × 100 metres Relay, Women",
70043,Sylvia Kühnemund,Female,22.0,162 cm,52 kg,,GER,1996 Summer Olympics,1996,Summer,,Athletics,"1,500 metres, Women",
70044,Birgit Kähler,Female,22.0,180 cm,60 kg,,GER,1992 Summer Olympics,1992,Summer,,Athletics,"High Jump, Women",
70045,Anne-Chatrine Lafrenz,Female,20.0,165 cm,69 kg,,GER,1956 Summer Olympics,1956,Summer,,Athletics,"Shot Put, Women",
70045,Anne-Chatrine Lafrenz,Female,20.0,165 cm,69 kg,,GER,1956 Summer Olympics,1956,Summer,,Athletics,"Discus Throw, Women",
70038,Anne Kroniger,Female,20.0,171 cm,60 kg,,FRG,1972 Summer Olympics,1972,Summer,,Athletics,"200 metres, Women",
70038,Anne Kroniger,Female,20.0,171 cm,60 kg,West Germany,FRG,1972 Summer Olympics,1972,Summer,,Athletics,"4 × 100 metres Relay, Women",
70038,Anne Kroniger,Female,24.0,171 cm,60 kg,,FRG,1976 Summer Olympics,1976,Summer,,Athletics,"200 metres, Women",
70038,Anne Kroniger,Female,24.0,171 cm,60 kg,West Germany,FRG,1976 Summer Olympics,1976,Summer,,Athletics,"4 × 100 metres Relay, Women",Silver
70041,Astrid Kumbernuss,Female,26.0,186 cm,89 kg,,GER,1996 Summer Olympics,1996,Summer,,Athletics,"Shot Put, Women",Gold
70041,Astrid Kumbernuss,Female,30.0,186 cm,89 kg,,GER,2000 Summer Olympics,2000,Summer,,Athletics,"Shot Put, Women",Bronze
70041,Astrid Kumbernuss,Female,34.0,186 cm,89 kg,,GER,2004 Summer Olympics,2004,Summer,,Athletics,"Shot Put, Women",
70050,Silke Lichtenhagen,Female,23.0,174 cm,53 kg,,GER,1996 Summer Olympics,1996,Summer,,Athletics,"100 metres, Women",
70050,Silke Lichtenhagen,Female,23.0,174 cm,53 kg,Germany,GER,1996 Summer Olympics,1996,Summer,,Athletics,"4 × 100 metres Relay, Women",
70049,Gaby Lesch,Female,24.0,174 cm,60 kg,,FRG,1988 Summer Olympics,1988,Summer,,Athletics,"800 metres, Women",
70047,Petra Lobinger,Female,29.0,180 cm,67 kg,,GER,1996 Summer Olympics,1996,Summer,,Athletics,"Triple Jump, Women",
70051,Gabi Roth,Female,25.0,168 cm,58 kg,,GER,1992 Summer Olympics,1992,Summer,,Athletics,"100 metres Hurdles, Women",
70048,Nicole Leistenschneider,Female,17.0,175 cm,55 kg,West Germany,FRG,1984 Summer Olympics,1984,Summer,,Athletics,"4 × 400 metres Relay, Women",Bronze
70052,Claudia Losch,Female,24.0,181 cm,84 kg,,FRG,1984 Summer Olympics,1984,Summer,,Athletics,"Shot Put, Women",Gold
70052,Claudia Losch,Female,28.0,181 cm,84 kg,,FRG,1988 Summer Olympics,1988,Summer,,Athletics,"Shot Put, Women",
70053,Karen Mack,Female,25.0,176 cm,68 kg,,FRG,1972 Summer Olympics,1972,Summer,,Athletics,"Pentathlon, Women",
70046,Martha Langbein-Pensberger,Female,19.0,160 cm,56 kg,Unified Team of Germany,GER,1960 Summer Olympics,1960,Summer,,Athletics,"4 × 100 metres Relay, Women",Silver
70046,Martha Langbein-Pensberger,Female,23.0,160 cm,56 kg,Unified Team of Germany,GER,1964 Summer Olympics,1964,Summer,,Athletics,"4 × 100 metres Relay, Women",
70054,Erna Maisack,Female,23.0,166 cm,56 kg,,GER,1964 Summer Olympics,1964,Summer,,Athletics,"400 metres, Women",
70055,Ingra Manecke,Female,28.0,183 cm,84 kg,,FRG,1984 Summer Olympics,1984,Summer,,Athletics,"Discus Throw, Women",
70058,Christa Merten,Female,28.0,168 cm,53 kg,,FRG,1972 Summer Olympics,1972,Summer,,Athletics,"1,500 metres, Women",
70056,Gisela Mauermayer,Female,23.0,172 cm,70 kg,,GER,1936 Summer Olympics,1936,Summer,,Athletics,"Discus Throw, Women",Gold
70061,Vera Michallek,Female,30.0,168 cm,52 kg,,FRG,1988 Summer Olympics,1988,Summer,,Athletics,"1,500 metres, Women",
70061,Vera Michallek,Female,30.0,168 cm,52 kg,,FRG,1988 Summer Olympics,1988,Summer,,Athletics,"3,000 metres, Women",
70059,Renate Meyer,Female,26.0,165 cm,54 kg,,GER,1964 Summer Olympics,1964,Summer,,Athletics,"100 metres, Women",
70059,Renate Meyer,Female,26.0,165 cm,54 kg,Unified Team of Germany,GER,1964 Summer Olympics,1964,Summer,,Athletics,"4 × 100 metres Relay, Women",
70059,Renate Meyer,Female,30.0,165 cm,54 kg,,FRG,1968 Summer Olympics,1968,Summer,,Athletics,"100 metres, Women",
70059,Renate Meyer,Female,30.0,165 cm,54 kg,West Germany,FRG,1968 Summer Olympics,1968,Summer,,Athletics,"4 × 100 metres Relay, Women",
70057,Heike Meißner,Female,22.0,173 cm,56 kg,,GER,1992 Summer Olympics,1992,Summer,,Athletics,"400 metres Hurdles, Women",
70057,Heike Meißner,Female,22.0,173 cm,56 kg,Germany,GER,1992 Summer Olympics,1992,Summer,,Athletics,"4 × 400 metres Relay, Women",
70057,Heike Meißner,Female,26.0,173 cm,56 kg,,GER,1996 Summer Olympics,1996,Summer,,Athletics,"400 metres Hurdles, Women",
70057,Heike Meißner,Female,30.0,173 cm,56 kg,,GER,2000 Summer Olympics,2000,Summer,,Athletics,"400 metres Hurdles, Women",
70063,Marlies Müller,Female,25.0,,,,GER,1952 Summer Olympics,1952,Summer,,Athletics,"Javelin Throw, Women",
70062,Paula Mollenhauer,Female,20.0,175 cm,82 kg,,GER,1928 Summer Olympics,1928,Summer,,Athletics,"Discus Throw, Women",
70062,Paula Mollenhauer,Female,28.0,175 cm,82 kg,,GER,1936 Summer Olympics,1936,Summer,,Athletics,"Discus Throw, Women",Bronze
70065,Charlotte Mäder,Female,23.0,162 cm,69 kg,,GER,1928 Summer Olympics,1928,Summer,,Athletics,"Discus Throw, Women",
70064,Ellen Mundinger,Female,17.0,171 cm,53 kg,,FRG,1972 Summer Olympics,1972,Summer,,Athletics,"High Jump, Women",
70066,Kathrin Neimke,Female,22.0,180 cm,91 kg,,GDR,1988 Summer Olympics,1988,Summer,,Athletics,"Shot Put, Women",Silver
70066,Kathrin Neimke,Female,26.0,180 cm,91 kg,,GER,1992 Summer Olympics,1992,Summer,,Athletics,"Shot Put, Women",Bronze
70066,Kathrin Neimke,Female,30.0,180 cm,91 kg,,GER,1996 Summer Olympics,1996,Summer,,Athletics,"Shot Put, Women",
70060,Ulrike Meyfarth,Female,16.0,188 cm,70 kg,,FRG,1972 Summer Olympics,1972,Summer,,Athletics,"High Jump, Women",Gold
70060,Ulrike Meyfarth,Female,20.0,188 cm,70 kg,,FRG,1976 Summer Olympics,1976,Summer,,Athletics,"High Jump, Women",
70060,Ulrike Meyfarth,Female,28.0,188 cm,70 kg,,FRG,1984 Summer Olympics,1984,Summer,,Athletics,"High Jump, Women",Gold
70068,Helma Notte,Female,17.0,175 cm,64 kg,,GER,1928 Summer Olympics,1928,Summer,,Athletics,"High Jump, Women",
70068,Helma Notte,Female,21.0,175 cm,64 kg,Germany,GER,1932 Summer Olympics,1932,Summer,,Athletics,"4 × 100 metres Relay, Women",
70068,Helma Notte,Female,21.0,175 cm,64 kg,,GER,1932 Summer Olympics,1932,Summer,,Athletics,"High Jump, Women",
70067,Steffi Nerius,Female,24.0,178 cm,72 kg,,GER,1996 Summer Olympics,1996,Summer,,Athletics,"Javelin Throw, Women",
70067,Steffi Nerius,Female,28.0,178 cm,72 kg,,GER,2000 Summer Olympics,2000,Summer,,Athletics,"Javelin Throw, Women",
70067,Steffi Nerius,Female,32.0,178 cm,72 kg,,GER,2004 Summer Olympics,2004,Summer,,Athletics,"Javelin Throw, Women",Silver
70067,Steffi Nerius,Female,36.0,178 cm,72 kg,,GER,2008 Summer Olympics,2008,Summer,,Athletics,"Javelin Throw, Women",
70070,Edith Oker,Female,23.0,168 cm,56 kg,,FRG,1984 Summer Olympics,1984,Summer,,Athletics,"100 metres Hurdles, Women",
70070,Edith Oker,Female,23.0,168 cm,56 kg,West Germany,FRG,1984 Summer Olympics,1984,Summer,,Athletics,"4 × 100 metres Relay, Women",
70072,Kristin Patzwahl,Female,27.0,169 cm,60 kg,,GER,1992 Summer Olympics,1992,Summer,,Athletics,"100 metres Hurdles, Women",
70072,Kristin Patzwahl,Female,31.0,169 cm,60 kg,,GER,1996 Summer Olympics,1996,Summer,,Athletics,"100 metres Hurdles, Women",
70071,Melanie Paschke,Female,26.0,168 cm,59 kg,,GER,1996 Summer Olympics,1996,Summer,,Athletics,"100 metres, Women",
70071,Melanie Paschke,Female,26.0,168 cm,59 kg,,GER,1996 Summer Olympics,1996,Summer,,Athletics,"200 metres, Women",
70071,Melanie Paschke,Female,26.0,168 cm,59 kg,Germany,GER,1996 Summer Olympics,1996,Summer,,Athletics,"4 × 100 metres Relay, Women",
70073,Beate Peters,Female,25.0,178 cm,80 kg,,FRG,1984 Summer Olympics,1984,Summer,,Athletics,"Javelin Throw, Women",
70073,Beate Peters,Female,29.0,178 cm,80 kg,,FRG,1988 Summer Olympics,1988,Summer,,Athletics,"Javelin Throw, Women",
70076,Uta Pippig,Female,27.0,168 cm,50 kg,,GER,1992 Summer Olympics,1992,Summer,,Athletics,"10,000 metres, Women",
70076,Uta Pippig,Female,31.0,168 cm,50 kg,,GER,1996 Summer Olympics,1996,Summer,,Athletics,"Marathon, Women",
70078,Erika Pollmann,Female,20.0,168 cm,55 kg,,GER,1964 Summer Olympics,1964,Summer,,Athletics,"100 metres, Women",
70078,Erika Pollmann,Female,20.0,168 cm,55 kg,,GER,1964 Summer Olympics,1964,Summer,,Athletics,"200 metres, Women",
70078,Erika Pollmann,Female,20.0,168 cm,55 kg,Unified Team of Germany,GER,1964 Summer Olympics,1964,Summer,,Athletics,"4 × 100 metres Relay, Women",
70074,Marga Petersen,Female,33.0,165 cm,52 kg,,GER,1952 Summer Olympics,1952,Summer,,Athletics,"100 metres, Women",
70074,Marga Petersen,Female,33.0,165 cm,52 kg,Unified Team of Germany,GER,1952 Summer Olympics,1952,Summer,,Athletics,"4 × 100 metres Relay, Women",Silver
70080,Kerstin Preßler,Female,26.0,160 cm,50 kg,,FRG,1988 Summer Olympics,1988,Summer,,Athletics,"10,000 metres, Women",
70080,Kerstin Preßler,Female,26.0,160 cm,50 kg,,FRG,1988 Summer Olympics,1988,Summer,,Athletics,"Marathon, Women",
70080,Kerstin Preßler,Female,30.0,160 cm,50 kg,,GER,1992 Summer Olympics,1992,Summer,,Athletics,"10,000 metres, Women",
70069,Elisabeth Oestreich,Female,19.0,168 cm,52 kg,,GER,1928 Summer Olympics,1928,Summer,,Athletics,"800 metres, Women",
70079,Elvira Poßekel,Female,23.0,160 cm,49 kg,,FRG,1976 Summer Olympics,1976,Summer,,Athletics,"100 metres, Women",
70079,Elvira Poßekel,Female,23.0,160 cm,49 kg,West Germany,FRG,1976 Summer Olympics,1976,Summer,,Athletics,"4 × 100 metres Relay, Women",Silver
70081,Helga Radtke,Female,30.0,171 cm,65 kg,,GER,1992 Summer Olympics,1992,Summer,,Athletics,"Long Jump, Women",
70075,Andrea Philipp,Female,21.0,165 cm,60 kg,,GER,1992 Summer Olympics,1992,Summer,,Athletics,"100 metres, Women",
70075,Andrea Philipp,Female,21.0,165 cm,60 kg,Germany,GER,1992 Summer Olympics,1992,Summer,,Athletics,"4 × 100 metres Relay, Women",
70075,Andrea Philipp,Female,25.0,165 cm,60 kg,,GER,1996 Summer Olympics,1996,Summer,,Athletics,"100 metres, Women",
70075,Andrea Philipp,Female,25.0,165 cm,60 kg,Germany,GER,1996 Summer Olympics,1996,Summer,,Athletics,"4 × 100 metres Relay, Women",
70075,Andrea Philipp,Female,29.0,165 cm,60 kg,,GER,2000 Summer Olympics,2000,Summer,,Athletics,"200 metres, Women",
70075,Andrea Philipp,Female,29.0,165 cm,60 kg,Germany,GER,2000 Summer Olympics,2000,Summer,,Athletics,"4 × 100 metres Relay, Women",
70077,Iris Plotzitzka,Female,22.0,181 cm,82 kg,,FRG,1988 Summer Olympics,1988,Summer,,Athletics,"Shot Put, Women",
70083,Dora Ratjen,Female,18.0,175 cm,59 kg,,GER,1936 Summer Olympics,1936,Summer,,Athletics,"High Jump, Women",
70085,Claudia Zaczkiewicz,Female,26.0,170 cm,57 kg,,FRG,1988 Summer Olympics,1988,Summer,,Athletics,"100 metres Hurdles, Women",Bronze
70086,Silke Renk,Female,21.0,173 cm,75 kg,,GDR,1988 Summer Olympics,1988,Summer,,Athletics,"Javelin Throw, Women",
70086,Silke Renk,Female,25.0,173 cm,75 kg,,GER,1992 Summer Olympics,1992,Summer,,Athletics,"Javelin Throw, Women",Gold
70086,Silke Renk,Female,29.0,173 cm,75 kg,,GER,1996 Summer Olympics,1996,Summer,,Athletics,"Javelin Throw, Women",
70082,Gerda Ranz,Female,28.0,164 cm,57 kg,,FRG,1972 Summer Olympics,1972,Summer,,Athletics,"1,500 metres, Women",
70087,Milly Reuter,Female,24.0,173 cm,79 kg,,GER,1928 Summer Olympics,1928,Summer,,Athletics,"Discus Throw, Women",
70088,Sabine Richter,Female,22.0,172 cm,56 kg,,FRG,1988 Summer Olympics,1988,Summer,,Athletics,"100 metres, Women",
70088,Sabine Richter,Female,22.0,172 cm,56 kg,West Germany,FRG,1988 Summer Olympics,1988,Summer,,Athletics,"4 × 100 metres Relay, Women",
70090,Silvia Rieger,Female,22.0,176 cm,60 kg,,GER,1992 Summer Olympics,1992,Summer,,Athletics,"400 metres Hurdles, Women",
70090,Silvia Rieger,Female,26.0,176 cm,60 kg,,GER,1996 Summer Olympics,1996,Summer,,Athletics,"400 metres Hurdles, Women",
70091,Uta Rohländer,Female,23.0,173 cm,60 kg,Germany,GER,1992 Summer Olympics,1992,Summer,,Athletics,"4 × 400 metres Relay, Women",
70091,Uta Rohländer,Female,27.0,173 cm,60 kg,Germany,GER,1996 Summer Olympics,1996,Summer,,Athletics,"4 × 400 metres Relay, Women",Bronze
70092,Heide Rosendahl,Female,21.0,174 cm,69 kg,,FRG,1968 Summer Olympics,1968,Summer,,Athletics,"80 metres Hurdles, Women",
70092,Heide Rosendahl,Female,21.0,174 cm,69 kg,,FRG,1968 Summer Olympics,1968,Summer,,Athletics,"Long Jump, Women",
70092,Heide Rosendahl,Female,21.0,174 cm,69 kg,,FRG,1968 Summer Olympics,1968,Summer,,Athletics,"Pentathlon, Women",
70092,Heide Rosendahl,Female,25.0,174 cm,69 kg,West Germany,FRG,1972 Summer Olympics,1972,Summer,,Athletics,"4 × 100 metres Relay, Women",Gold
70092,Heide Rosendahl,Female,25.0,174 cm,69 kg,,FRG,1972 Summer Olympics,1972,Summer,,Athletics,"Long Jump, Women",Gold
70092,Heide Rosendahl,Female,25.0,174 cm,69 kg,,FRG,1972 Summer Olympics,1972,Summer,,Athletics,"Pentathlon, Women",Silver
70089,Halina Richter-Górecka-Herrmann,Female,18.0,167 cm,57 kg,,POL,1956 Summer Olympics,1956,Summer,,Athletics,"100 metres, Women",
70089,Halina Richter-Górecka-Herrmann,Female,18.0,167 cm,57 kg,Poland,POL,1956 Summer Olympics,1956,Summer,,Athletics,"4 × 100 metres Relay, Women",
70089,Halina Richter-Górecka-Herrmann,Female,22.0,167 cm,57 kg,,POL,1960 Summer Olympics,1960,Summer,,Athletics,"100 metres, Women",
70089,Halina Richter-Górecka-Herrmann,Female,22.0,167 cm,57 kg,,POL,1960 Summer Olympics,1960,Summer,,Athletics,"200 metres, Women",
70089,Halina Richter-Górecka-Herrmann,Female,22.0,167 cm,57 kg,Poland,POL,1960 Summer Olympics,1960,Summer,,Athletics,"4 × 100 metres Relay, Women",Bronze
