ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
16,Adrien Fauchier-Magnan,Male,27.0,,,Étienne Durand,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Doubles, Men",
16,Adrien Fauchier-Magnan,Male,27.0,,,Étienne Durand,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Doubles, Handicap, Men",
17,Guy Forget,Male,19.0,189 cm,79 kg,,FRA,1984 Summer Olympics,1984,Summer,,Tennis,"Singles, Men",
17,Guy Forget,Male,23.0,189 cm,79 kg,,FRA,1988 Summer Olympics,1988,Summer,,Tennis,"Singles, Men",
17,Guy Forget,Male,23.0,189 cm,79 kg,Henri Leconte,FRA,1988 Summer Olympics,1988,Summer,,Tennis,"Doubles, Men",
17,Guy Forget,Male,27.0,189 cm,79 kg,,FRA,1992 Summer Olympics,1992,Summer,,Tennis,"Singles, Men",
17,Guy Forget,Male,27.0,189 cm,79 kg,Henri Leconte,FRA,1992 Summer Olympics,1992,Summer,,Tennis,"Doubles, Men",
15,Damien Éloi,Male,23.0,165 cm,58 kg,Jean-Philippe Gatien,FRA,1992 Summer Olympics,1992,Summer,,Table Tennis,"Doubles, Men",
15,Damien Éloi,Male,27.0,165 cm,58 kg,Jean-Philippe Gatien,FRA,1996 Summer Olympics,1996,Summer,,Table Tennis,"Doubles, Men",
15,Damien Éloi,Male,31.0,165 cm,58 kg,,FRA,2000 Summer Olympics,2000,Summer,,Table Tennis,"Singles, Men",
15,Damien Éloi,Male,31.0,165 cm,58 kg,Christophe Legoût,FRA,2000 Summer Olympics,2000,Summer,,Table Tennis,"Doubles, Men",
15,Damien Éloi,Male,39.0,165 cm,58 kg,,FRA,2008 Summer Olympics,2008,Summer,,Table Tennis,"Singles, Men",
19,Maurice Germot,Male,18.0,,,Katie Gilou,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Doubles, Handicap, Mixed",
19,Maurice Germot,Male,18.0,,,,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Singles, Handicap, Men",
19,Maurice Germot,Male,18.0,,,Finger,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Doubles, Handicap, Men",
19,Maurice Germot,Male,24.0,,,,FRA,1906  Intercalated Games,1906,,,Tennis,"Singles, Men",Silver
19,Maurice Germot,Male,24.0,,,Max Decugis,FRA,1906  Intercalated Games,1906,,,Tennis,"Doubles, Men",Gold
19,Maurice Germot,Male,26.0,,,,FRA,1908 Summer Olympics,1908,Summer,,Tennis,"Singles, Men",
19,Maurice Germot,Male,26.0,,,Max Decugis,FRA,1908 Summer Olympics,1908,Summer,,Tennis,"Doubles, Men",
19,Maurice Germot,Male,30.0,,,,FRA,1912 Summer Olympics,1912,Summer,,Tennis,"Singles, Covered Courts, Men",
19,Maurice Germot,Male,30.0,,,André Gobert,FRA,1912 Summer Olympics,1912,Summer,,Tennis,"Doubles, Covered Courts, Men",Gold
18,Jean-Philippe Gatien,Male,20.0,178 cm,73 kg,,FRA,1988 Summer Olympics,1988,Summer,,Table Tennis,"Singles, Men",
18,Jean-Philippe Gatien,Male,20.0,178 cm,73 kg,Patrick Birocheau,FRA,1988 Summer Olympics,1988,Summer,,Table Tennis,"Doubles, Men",
18,Jean-Philippe Gatien,Male,24.0,178 cm,73 kg,,FRA,1992 Summer Olympics,1992,Summer,,Table Tennis,"Singles, Men",Silver
18,Jean-Philippe Gatien,Male,24.0,178 cm,73 kg,Damien Éloi,FRA,1992 Summer Olympics,1992,Summer,,Table Tennis,"Doubles, Men",
18,Jean-Philippe Gatien,Male,28.0,178 cm,73 kg,,FRA,1996 Summer Olympics,1996,Summer,,Table Tennis,"Singles, Men",
18,Jean-Philippe Gatien,Male,28.0,178 cm,73 kg,Damien Éloi,FRA,1996 Summer Olympics,1996,Summer,,Table Tennis,"Doubles, Men",
18,Jean-Philippe Gatien,Male,32.0,178 cm,73 kg,,FRA,2000 Summer Olympics,2000,Summer,,Table Tennis,"Singles, Men",
18,Jean-Philippe Gatien,Male,32.0,178 cm,73 kg,Patrick Chila,FRA,2000 Summer Olympics,2000,Summer,,Table Tennis,"Doubles, Men",Bronze
20,André Gobert,Male,22.0,,,,FRA,1912 Summer Olympics,1912,Summer,,Tennis,"Singles, Covered Courts, Men",Gold
20,André Gobert,Male,22.0,,,Maurice Germot,FRA,1912 Summer Olympics,1912,Summer,,Tennis,"Doubles, Covered Courts, Men",Gold
23,Daniel Lawton,Male,31.0,,,,FRA,1912 Summer Olympics,1912,Summer,,Tennis,"Singles, Men",
23,Daniel Lawton,Male,31.0,,,Jean-Pierre Samazeuilh,FRA,1912 Summer Olympics,1912,Summer,,Tennis,"Doubles, Men",
23,Daniel Lawton,Male,39.0,,,Jean-Pierre Samazeuilh,FRA,1920 Summer Olympics,1920,Summer,,Tennis,"Doubles, Men",
22,René Lacoste,Male,20.0,,,,FRA,1924 Summer Olympics,1924,Summer,,Tennis,"Singles, Men",
22,René Lacoste,Male,20.0,,,Jean Borotra,FRA,1924 Summer Olympics,1924,Summer,,Tennis,"Doubles, Men",Bronze
21,Pierre Hirsch,Male,20.0,,,Élisabeth d'Ayen,FRA,1920 Summer Olympics,1920,Summer,,Tennis,"Doubles, Mixed",
24,Paul Lebreton,Male,25.0,,,,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Singles, Men",
24,Paul Lebreton,Male,25.0,,,Paul Lecaron,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Doubles, Men",
24,Paul Lebreton,Male,25.0,,,,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Singles, Handicap, Men",
24,Paul Lebreton,Male,25.0,,,Paul Lecaron,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Doubles, Handicap, Men",
25,Paul Lecaron,Male,37.0,,,,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Singles, Men",
25,Paul Lecaron,Male,37.0,,,Paul Lebreton,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Doubles, Men",
25,Paul Lecaron,Male,37.0,,,,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Singles, Handicap, Men",
25,Paul Lecaron,Male,37.0,,,Paul Lebreton,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Doubles, Handicap, Men",
26,Henri Leconte,Male,25.0,184 cm,78 kg,,FRA,1988 Summer Olympics,1988,Summer,,Tennis,"Singles, Men",
26,Henri Leconte,Male,25.0,184 cm,78 kg,Guy Forget,FRA,1988 Summer Olympics,1988,Summer,,Tennis,"Doubles, Men",
26,Henri Leconte,Male,29.0,184 cm,78 kg,,FRA,1992 Summer Olympics,1992,Summer,,Tennis,"Singles, Men",
26,Henri Leconte,Male,29.0,184 cm,78 kg,Guy Forget,FRA,1992 Summer Olympics,1992,Summer,,Tennis,"Doubles, Men",
27,Christophe Legoût,Male,23.0,177 cm,75 kg,Patrick Chila,FRA,1996 Summer Olympics,1996,Summer,,Table Tennis,"Doubles, Men",
27,Christophe Legoût,Male,27.0,177 cm,75 kg,,FRA,2000 Summer Olympics,2000,Summer,,Table Tennis,"Singles, Men",
27,Christophe Legoût,Male,27.0,177 cm,75 kg,Damien Éloi,FRA,2000 Summer Olympics,2000,Summer,,Table Tennis,"Doubles, Men",
27,Christophe Legoût,Male,35.0,177 cm,75 kg,,FRA,2008 Summer Olympics,2008,Summer,,Table Tennis,"Singles, Men",
29,Albert Lippmann,Male,,,,,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Singles, Men",
29,Albert Lippmann,Male,,,,,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Singles, Handicap, Men",
30,Édouard Mény de Marangue,Male,30.0,,,,FRA,1912 Summer Olympics,1912,Summer,,Tennis,"Singles, Men",
30,Édouard Mény de Marangue,Male,30.0,,,Albert Canet,FRA,1912 Summer Olympics,1912,Summer,,Tennis,"Doubles, Men",Bronze
28,"Guy, Baron Lejeune",Male,,,,"Élie, Comte de Lastours",FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Doubles, Men",
28,"Guy, Baron Lejeune",Male,,,,,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Singles, Handicap, Men",
28,"Guy, Baron Lejeune",Male,,,,"Élie, Comte de Lastours",FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Doubles, Handicap, Men",
28,"Guy, Baron Lejeune",Male,,,,FRA,FRA,1900 Summer Olympics,1900,Summer,,Tennis,Polo,
28,"Guy, Baron Lejeune",Male,,,,Blue,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Polo, Men",
28,"Guy, Baron Lejeune",Male,,,,C,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Polo, Men",
28,"Guy, Baron Lejeune",Male,,,,B,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Polo, Men",
28,"Guy, Baron Lejeune",Male,,,,B,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Polo, Men",
28,"Guy, Baron Lejeune",Male,,,,A,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Polo, Men",
31,André Prévost,Male,25.0,,,,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Singles, Men",
31,André Prévost,Male,25.0,,,Guy de la Chapelle,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Doubles, Men",Bronze
31,André Prévost,Male,25.0,,,Yvonne Prévost,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Doubles, Handicap, Mixed",
31,André Prévost,Male,25.0,,,,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Singles, Handicap, Men",
31,André Prévost,Male,25.0,,,Reggie Doherty,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Doubles, Handicap, Men",
32,Guillaume Raoux,Male,26.0,180 cm,77 kg,,FRA,1996 Summer Olympics,1996,Summer,,Tennis,"Singles, Men",
32,Guillaume Raoux,Male,26.0,180 cm,77 kg,Arnaud Boetsch,FRA,1996 Summer Olympics,1996,Summer,,Tennis,"Doubles, Men",
33,Stéphane Renault,Male,24.0,180 cm,72 kg,,FRA,1992 Summer Olympics,1992,Summer,,Badminton,"Singles, Men",
34,Jean-Pierre Samazeuilh,Male,21.0,,,,FRA,1912 Summer Olympics,1912,Summer,,Tennis,"Singles, Men",
34,Jean-Pierre Samazeuilh,Male,21.0,,,Daniel Lawton,FRA,1912 Summer Olympics,1912,Summer,,Tennis,"Doubles, Men",
34,Jean-Pierre Samazeuilh,Male,29.0,,,,FRA,1920 Summer Olympics,1920,Summer,,Tennis,"Singles, Men",
34,Jean-Pierre Samazeuilh,Male,29.0,,,Daniel Lawton,FRA,1920 Summer Olympics,1920,Summer,,Tennis,"Doubles, Men",
36,Étienne Thobois,Male,29.0,186 cm,78 kg,,FRA,1996 Summer Olympics,1996,Summer,,Badminton,"Singles, Men",
35,Fabrice Santoro,Male,20.0,177 cm,68 kg,,FRA,1992 Summer Olympics,1992,Summer,,Tennis,"Singles, Men",
35,Fabrice Santoro,Male,28.0,177 cm,68 kg,,FRA,2000 Summer Olympics,2000,Summer,,Tennis,"Singles, Men",
35,Fabrice Santoro,Male,32.0,177 cm,68 kg,,FRA,2004 Summer Olympics,2004,Summer,,Tennis,"Singles, Men",
35,Fabrice Santoro,Male,32.0,177 cm,68 kg,Michaël Llodra,FRA,2004 Summer Olympics,2004,Summer,,Tennis,"Doubles, Men",
37,Pierre Verdé-Delisle,Male,23.0,,,Antoinette Gilou,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Doubles, Mixed",
37,Pierre Verdé-Delisle,Male,23.0,,,Antoinette Gilou,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Doubles, Handicap, Mixed",
37,Pierre Verdé-Delisle,Male,23.0,,,,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Singles, Handicap, Men",
37,Pierre Verdé-Delisle,Male,23.0,,,Archibald Warden,FRA,1900 Summer Olympics,1900,Summer,,Tennis,"Doubles, Handicap, Men",
38,Helen Aitchison,Female,31.0,,,Roper Barrett,GBR,1912 Summer Olympics,1912,Summer,,Tennis,"Doubles, Covered Courts, Mixed",Silver
38,Helen Aitchison,Female,31.0,,,,GBR,1912 Summer Olympics,1912,Summer,,Tennis,"Singles, Covered Courts, Women",
39,Geraldine Beamish,Female,37.0,,,,GBR,1920 Summer Olympics,1920,Summer,,Tennis,"Singles, Women",
39,Geraldine Beamish,Female,37.0,,,Alfred Beamish,GBR,1920 Summer Olympics,1920,Summer,,Tennis,"Doubles, Mixed",
39,Geraldine Beamish,Female,37.0,,,Dorothy Holman,GBR,1920 Summer Olympics,1920,Summer,,Tennis,"Doubles, Women",Silver
40,Dora Boothby,Female,27.0,,,,GBR,1908 Summer Olympics,1908,Summer,,Tennis,"Singles, Women",Silver
40,Dora Boothby,Female,27.0,,,,GBR,1908 Summer Olympics,1908,Summer,,Tennis,"Singles, Covered Courts, Women",
42,Gillian Clark,Female,31.0,176 cm,68 kg,Julie Bradbury,GBR,1992 Summer Olympics,1992,Summer,,Badminton,"Doubles, Women",
41,Julie Bradbury,Female,25.0,175 cm,64 kg,Gillian Clark,GBR,1992 Summer Olympics,1992,Summer,,Badminton,"Doubles, Women",
41,Julie Bradbury,Female,29.0,175 cm,64 kg,Simon Archer,GBR,1996 Summer Olympics,1996,Summer,,Badminton,"Doubles, Mixed",
41,Julie Bradbury,Female,29.0,175 cm,64 kg,Joanne Wright,GBR,1996 Summer Olympics,1996,Summer,,Badminton,"Doubles, Women",
43,Mildred Coles,Female,32.0,,,,GBR,1908 Summer Olympics,1908,Summer,,Tennis,"Singles, Covered Courts, Women",
44,Evelyn Colyer,Female,22.0,,,Dorothy Shepherd-Barron,GBR,1924 Summer Olympics,1924,Summer,,Tennis,"Doubles, Women",Bronze
45,Charlotte Cooper,Female,30.0,,,,GBR,1900 Summer Olympics,1900,Summer,,Tennis,"Singles, Women",Gold
45,Charlotte Cooper,Female,30.0,,,Reggie Doherty,GBR,1900 Summer Olympics,1900,Summer,,Tennis,"Doubles, Mixed",Gold
45,Charlotte Cooper,Female,30.0,,,"Élie, Comte de Lastours",GBR,1900 Summer Olympics,1900,Summer,,Tennis,"Doubles, Handicap, Mixed",
45,Charlotte Cooper,Female,30.0,,,,GBR,1900 Summer Olympics,1900,Summer,,Tennis,"Singles, Handicap, Women",
45,Charlotte Cooper,Female,38.0,,,,GBR,1908 Summer Olympics,1908,Summer,,Tennis,"Singles, Women",
47,Gladys Eastlake-Smith,Female,25.0,,,,GBR,1908 Summer Olympics,1908,Summer,,Tennis,"Singles, Covered Courts, Women",Gold
48,Sara Gomer,Female,24.0,190 cm,85 kg,,GBR,1988 Summer Olympics,1988,Summer,,Tennis,"Singles, Women",
48,Sara Gomer,Female,24.0,190 cm,85 kg,Clare Wood,GBR,1988 Summer Olympics,1988,Summer,,Tennis,"Doubles, Women",
48,Sara Gomer,Female,28.0,190 cm,85 kg,,GBR,1992 Summer Olympics,1992,Summer,,Tennis,"Singles, Women",
49,Alison Gordon,Female,30.0,175 cm,68 kg,,GBR,1992 Summer Olympics,1992,Summer,,Table Tennis,"Singles, Women",
46,Phyllis Covell,Female,29.0,,,,GBR,1924 Summer Olympics,1924,Summer,,Tennis,"Singles, Women",
46,Phyllis Covell,Female,29.0,,,Leslie Godfree,GBR,1924 Summer Olympics,1924,Summer,,Tennis,"Doubles, Mixed",
46,Phyllis Covell,Female,29.0,,,Kitty McKane,GBR,1924 Summer Olympics,1924,Summer,,Tennis,"Doubles, Women",Silver
50,Gillian Gowers,Female,28.0,157 cm,55 kg,Sara Sankey,GBR,1992 Summer Olympics,1992,Summer,,Badminton,"Doubles, Women",
51,Alice Greene,Female,29.0,,,,GBR,1908 Summer Olympics,1908,Summer,,Tennis,"Singles, Women",
51,Alice Greene,Female,29.0,,,,GBR,1908 Summer Olympics,1908,Summer,,Tennis,"Singles, Covered Courts, Women",Silver
52,Edith Hannam,Female,34.0,,,Charles Dixon,GBR,1912 Summer Olympics,1912,Summer,,Tennis,"Doubles, Covered Courts, Mixed",Gold
52,Edith Hannam,Female,34.0,,,,GBR,1912 Summer Olympics,1912,Summer,,Tennis,"Singles, Covered Courts, Women",Gold
55,Monique Javer,Female,25.0,177 cm,64 kg,,GBR,1992 Summer Olympics,1992,Summer,,Tennis,"Singles, Women",
53,Dorothy Holman,Female,37.0,,,,GBR,1920 Summer Olympics,1920,Summer,,Tennis,"Singles, Women",Silver
53,Dorothy Holman,Female,37.0,,,Gordon Lowe,GBR,1920 Summer Olympics,1920,Summer,,Tennis,"Doubles, Mixed",
53,Dorothy Holman,Female,37.0,,,Geraldine Beamish,GBR,1920 Summer Olympics,1920,Summer,,Tennis,"Doubles, Women",Silver
54,Andrea Holt,Female,22.0,168 cm,64 kg,Lisa Lomas,GBR,1992 Summer Olympics,1992,Summer,,Table Tennis,"Doubles, Women",
54,Andrea Holt,Female,26.0,168 cm,64 kg,Lisa Lomas,GBR,1996 Summer Olympics,1996,Summer,,Table Tennis,"Doubles, Women",
56,Valda Lake,Female,28.0,173 cm,61 kg,Clare Wood,GBR,1996 Summer Olympics,1996,Summer,,Tennis,"Doubles, Women",
57,Dorothy Lambert Chambers,Female,30.0,,,,GBR,1908 Summer Olympics,1908,Summer,,Tennis,"Singles, Women",Gold
57,Dorothy Lambert Chambers,Female,30.0,,,,GBR,1908 Summer Olympics,1908,Summer,,Tennis,"Singles, Covered Courts, Women",
58,Lisa Lomas,Female,25.0,168 cm,63 kg,,GBR,1992 Summer Olympics,1992,Summer,,Table Tennis,"Singles, Women",
58,Lisa Lomas,Female,25.0,168 cm,63 kg,Andrea Holt,GBR,1992 Summer Olympics,1992,Summer,,Table Tennis,"Doubles, Women",
58,Lisa Lomas,Female,29.0,168 cm,63 kg,,GBR,1996 Summer Olympics,1996,Summer,,Table Tennis,"Singles, Women",
58,Lisa Lomas,Female,29.0,168 cm,63 kg,Andrea Holt,GBR,1996 Summer Olympics,1996,Summer,,Table Tennis,"Doubles, Women",
62,Agatha Morton,Female,36.0,,,,GBR,1908 Summer Olympics,1908,Summer,,Tennis,"Singles, Women",
61,Kelly Morgan,Female,21.0,178 cm,65 kg,,GBR,1996 Summer Olympics,1996,Summer,,Badminton,"Singles, Women",
61,Kelly Morgan,Female,21.0,178 cm,65 kg,Jo Muggeridge,GBR,1996 Summer Olympics,1996,Summer,,Badminton,"Doubles, Women",
61,Kelly Morgan,Female,25.0,178 cm,65 kg,,GBR,2000 Summer Olympics,2000,Summer,,Badminton,"Singles, Women",
61,Kelly Morgan,Female,29.0,178 cm,65 kg,,GBR,2004 Summer Olympics,2004,Summer,,Badminton,"Singles, Women",
63,Jo Muggeridge,Female,23.0,157 cm,59 kg,,GBR,1992 Summer Olympics,1992,Summer,,Badminton,"Singles, Women",
63,Jo Muggeridge,Female,27.0,157 cm,59 kg,,GBR,1996 Summer Olympics,1996,Summer,,Badminton,"Singles, Women",
63,Jo Muggeridge,Female,27.0,157 cm,59 kg,Chris Hunt,GBR,1996 Summer Olympics,1996,Summer,,Badminton,"Doubles, Mixed",
63,Jo Muggeridge,Female,27.0,157 cm,59 kg,Kelly Morgan,GBR,1996 Summer Olympics,1996,Summer,,Badminton,"Doubles, Women",
60,Winifred McNair,Female,43.0,,,,GBR,1920 Summer Olympics,1920,Summer,,Tennis,"Singles, Women",
60,Winifred McNair,Female,43.0,,,Noel Turnbull,GBR,1920 Summer Olympics,1920,Summer,,Tennis,"Doubles, Mixed",
60,Winifred McNair,Female,43.0,,,Kitty McKane,GBR,1920 Summer Olympics,1920,Summer,,Tennis,"Doubles, Women",Gold
59,Kitty McKane,Female,24.0,,,,GBR,1920 Summer Olympics,1920,Summer,,Tennis,"Singles, Women",Bronze
59,Kitty McKane,Female,24.0,,,Max Woosnam,GBR,1920 Summer Olympics,1920,Summer,,Tennis,"Doubles, Mixed",Silver
59,Kitty McKane,Female,24.0,,,Winifred McNair,GBR,1920 Summer Olympics,1920,Summer,,Tennis,"Doubles, Women",Gold
59,Kitty McKane,Female,28.0,,,,GBR,1924 Summer Olympics,1924,Summer,,Tennis,"Singles, Women",Bronze
