ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
90035,Kassim Napa Adam,Male,24.0,162 cm,57 kg,,UGA,2000 Summer Olympics,2000,Summer,,Boxing,"Featherweight, Men",
90036,Abdul Tebazalwa,Male,21.0,162 cm,54 kg,,UGA,2000 Summer Olympics,2000,Summer,,Boxing,"Bantamweight, Men",
90034,Sunday Kizito,Male,26.0,150 cm,48 kg,,UGA,2000 Summer Olympics,2000,Summer,,Boxing,"Light-Flyweight, Men",
90037,Serhiy Danylchenko,Male,26.0,162 cm,54 kg,,UKR,2000 Summer Olympics,2000,Summer,,Boxing,"Bantamweight, Men",Bronze
90043,Valeriy Sydorenko,Male,24.0,162 cm,48 kg,,UKR,2000 Summer Olympics,2000,Summer,,Boxing,"Light-Flyweight, Men",
90038,Serhiy Dotsenko,Male,21.0,174 cm,67 kg,,UKR,2000 Summer Olympics,2000,Summer,,Boxing,"Welterweight, Men",Silver
90048,Olanda Anderson,Male,28.0,185 cm,80 kg,,USA,2000 Summer Olympics,2000,Summer,,Boxing,"Light-Heavyweight, Men",
90040,Andriy Kotelnyk,Male,23.0,171 cm,60 kg,,UKR,2000 Summer Olympics,2000,Summer,,Boxing,"Lightweight, Men",Silver
90039,Andriy Fedchuk,Male,20.0,184 cm,81 kg,,UKR,2000 Summer Olympics,2000,Summer,,Boxing,"Light-Heavyweight, Men",Bronze
90039,Andriy Fedchuk,Male,24.0,184 cm,81 kg,,UKR,2004 Summer Olympics,2004,Summer,,Boxing,"Light-Heavyweight, Men",
90050,Calvin Brock,Male,25.0,185 cm,101 kg,,USA,2000 Summer Olympics,2000,Summer,,Boxing,"Super-Heavyweight, Men",
90041,Oleksiy Mazikin,Male,25.0,180 cm,91 kg,,UKR,2000 Summer Olympics,2000,Summer,,Boxing,"Super-Heavyweight, Men",
90041,Oleksiy Mazikin,Male,29.0,180 cm,91 kg,,UKR,2004 Summer Olympics,2004,Summer,,Boxing,"Super-Heavyweight, Men",
90042,V'iacheslav Senchenko,Male,23.0,173 cm,63 kg,,UKR,2000 Summer Olympics,2000,Summer,,Boxing,"Light-Welterweight, Men",
90045,Servin Suleimanov,Male,20.0,170 cm,57 kg,,UKR,2000 Summer Olympics,2000,Summer,,Boxing,"Featherweight, Men",
90047,Oleksandr Zubrikhin,Male,26.0,180 cm,75 kg,,UKR,2000 Summer Olympics,2000,Summer,,Boxing,"Middleweight, Men",
90046,Oleksandr Yatsenko,Male,21.0,189 cm,91 kg,,UKR,2000 Summer Olympics,2000,Summer,,Boxing,"Heavyweight, Men",
90049,Michael Bennett,Male,29.0,183 cm,90 kg,,USA,2000 Summer Olympics,2000,Summer,,Boxing,"Heavyweight, Men",
90044,Volodymyr Sydorenko,Male,24.0,164 cm,51 kg,,UKR,2000 Summer Olympics,2000,Summer,,Boxing,"Flyweight, Men",Bronze
90052,David Jackson,Male,24.0,173 cm,60 kg,,USA,2000 Summer Olympics,2000,Summer,,Boxing,"Lightweight, Men",
90051,Dante Craig,Male,22.0,180 cm,67 kg,,USA,2000 Summer Olympics,2000,Summer,,Boxing,"Welterweight, Men",
90053,Rocky Juárez,Male,20.0,178 cm,57 kg,,USA,2000 Summer Olympics,2000,Summer,,Boxing,"Featherweight, Men",Silver
90054,Jeff Lacy,Male,23.0,180 cm,75 kg,,USA,2000 Summer Olympics,2000,Summer,,Boxing,"Middleweight, Men",
90055,José Navarro,Male,19.0,167 cm,50 kg,,USA,2000 Summer Olympics,2000,Summer,,Boxing,"Flyweight, Men",
90057,Brian Viloria,Male,20.0,160 cm,48 kg,,USA,2000 Summer Olympics,2000,Summer,,Boxing,"Light-Flyweight, Men",
90056,Jermain Taylor,Male,22.0,183 cm,71 kg,,USA,2000 Summer Olympics,2000,Summer,,Boxing,"Light-Middleweight, Men",Bronze
90063,Alisher Rahimov,Male,23.0,162 cm,54 kg,,UZB,2000 Summer Olympics,2000,Summer,,Boxing,"Bantamweight, Men",
90065,Tulkunbay Turgunov,Male,23.0,170 cm,57 kg,,UZB,2000 Summer Olympics,2000,Summer,,Boxing,"Featherweight, Men",
90064,Rustam Saidov,Male,22.0,188 cm,96 kg,,UZB,2000 Summer Olympics,2000,Summer,,Boxing,"Super-Heavyweight, Men",Bronze
90064,Rustam Saidov,Male,26.0,188 cm,96 kg,,UZB,2004 Summer Olympics,2004,Summer,,Boxing,"Super-Heavyweight, Men",
90066,Dilshod Yuldashev,Male,24.0,168 cm,48 kg,,UZB,2000 Summer Olympics,2000,Summer,,Boxing,"Light-Flyweight, Men",
90058,Clarence Vinson,Male,22.0,155 cm,54 kg,,USA,2000 Summer Olympics,2000,Summer,,Boxing,"Bantamweight, Men",Bronze
90061,Sherzod Khusanov,Male,20.0,180 cm,69 kg,,UZB,2000 Summer Olympics,2000,Summer,,Boxing,"Welterweight, Men",
90061,Sherzod Khusanov,Male,24.0,180 cm,69 kg,,UZB,2004 Summer Olympics,2004,Summer,,Boxing,"Welterweight, Men",
90059,"Ricardo Williams, Jr.",Male,19.0,170 cm,63 kg,,USA,2000 Summer Olympics,2000,Summer,,Boxing,"Light-Welterweight, Men",Silver
90060,Utkirbek Khaydarov,Male,26.0,186 cm,72 kg,,UZB,2000 Summer Olympics,2000,Summer,,Boxing,"Middleweight, Men",
90060,Utkirbek Khaydarov,Male,30.0,186 cm,72 kg,,UZB,2004 Summer Olympics,2004,Summer,,Boxing,"Light-Heavyweight, Men",Bronze
90062,Sergey Mikhaylov,Male,24.0,187 cm,80 kg,,UZB,2000 Summer Olympics,2000,Summer,,Boxing,"Light-Heavyweight, Men",Bronze
90067,José Luis Varela,Male,22.0,155 cm,48 kg,,VEN,2000 Summer Olympics,2000,Summer,,Boxing,"Light-Flyweight, Men",
90069,Nehomar Cermeño,Male,21.0,168 cm,54 kg,,VEN,2000 Summer Olympics,2000,Summer,,Boxing,"Bantamweight, Men",
90068,Patriz López,Male,23.0,174 cm,64 kg,,VEN,2000 Summer Olympics,2000,Summer,,Boxing,"Lightweight, Men",
90068,Patriz López,Male,27.0,174 cm,64 kg,,VEN,2004 Summer Olympics,2004,Summer,,Boxing,"Light-Welterweight, Men",
90070,Hely Yanes,Male,33.0,181 cm,71 kg,,VEN,2000 Summer Olympics,2000,Summer,,Boxing,"Light-Middleweight, Men",
90071,Geard Ajetović,Male,19.0,170 cm,67 kg,,SCG,2000 Summer Olympics,2000,Summer,,Boxing,"Welterweight, Men",
90072,Ellis Chibuye,Male,20.0,175 cm,69 kg,,ZAM,2000 Summer Olympics,2000,Summer,,Boxing,"Welterweight, Men",
90072,Ellis Chibuye,Male,24.0,175 cm,69 kg,,ZAM,2004 Summer Olympics,2004,Summer,,Boxing,"Welterweight, Men",
90073,Kennedy Kanyanta,Male,21.0,170 cm,51 kg,,ZAM,2000 Summer Olympics,2000,Summer,,Boxing,"Flyweight, Men",
90074,Marieme Lo,Female,28.0,182 cm,75 kg,Senegal,SEN,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",
90075,Mame Maty M'Bengue,Female,32.0,187 cm,82 kg,Senegal,SEN,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",
90079,Ndialou Paye,Female,26.0,170 cm,64 kg,Senegal,SEN,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",
90076,Astou N'Diaye,Female,27.0,192 cm,83 kg,Senegal,SEN,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",
90077,Fatime N'Diaye,Female,24.0,185 cm,87 kg,Senegal,SEN,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",
90078,Khady Yacine N'Gom,Female,21.0,180 cm,68 kg,Senegal,SEN,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",
90080,Slávka Frniaková,Female,21.0,166 cm,61 kg,Slovakia,SVK,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",
90081,Martina Godályová,Female,25.0,185 cm,68 kg,Slovakia,SVK,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",
90082,Dagmar Huťková,Female,29.0,180 cm,68 kg,Slovakia,SVK,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",
90083,Marcela Kalistová,Female,30.0,168 cm,60 kg,Slovakia,SVK,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",
90084,Alena Kováčová,Female,22.0,190 cm,89 kg,Slovakia,SVK,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",
90085,Lívia Libičová,Female,23.0,192 cm,88 kg,Slovakia,SVK,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",
90086,Jana Lichnerová,Female,24.0,190 cm,78 kg,Slovakia,SVK,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",
90088,Katarína Poláková,Female,21.0,178 cm,64 kg,Slovakia,SVK,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",
90087,Martina Luptáková,Female,23.0,184 cm,75 kg,Slovakia,SVK,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",
90089,Zuzana Žirková,Female,20.0,175 cm,67 kg,Slovakia,SVK,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",
90096,Hugo Garay,Male,20.0,181 cm,81 kg,,ARG,2000 Summer Olympics,2000,Summer,,Boxing,"Light-Heavyweight, Men",
90098,Israel Pérez,Male,21.0,166 cm,57 kg,,ARG,2000 Summer Olympics,2000,Summer,,Boxing,"Featherweight, Men",
90097,Ceferino Labarda,Male,19.0,164 cm,54 kg,,ARG,2000 Summer Olympics,2000,Summer,,Boxing,"Bantamweight, Men",
90091,Yolanda Griffith,Female,30.0,193 cm,81 kg,United States,USA,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",Gold
90091,Yolanda Griffith,Female,34.0,193 cm,81 kg,United States,USA,2004 Summer Olympics,2004,Summer,,Basketball (Basketball),"Basketball, Women",Gold
90094,Natalie Williams,Female,30.0,188 cm,80 kg,United States,USA,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",Gold
90100,Aram Ramazyan,Male,22.0,177 cm,54 kg,,ARM,2000 Summer Olympics,2000,Summer,,Boxing,"Bantamweight, Men",
90093,Katie Smith,Female,26.0,180 cm,79 kg,United States,USA,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",Gold
90093,Katie Smith,Female,30.0,180 cm,79 kg,United States,USA,2004 Summer Olympics,2004,Summer,,Basketball (Basketball),"Basketball, Women",Gold
90093,Katie Smith,Female,34.0,180 cm,79 kg,United States,USA,2008 Summer Olympics,2008,Summer,,Basketball (Basketball),"Basketball, Women",Gold
90092,DeLisha Milton-Jones,Female,26.0,185 cm,84 kg,United States,USA,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",Gold
90092,DeLisha Milton-Jones,Female,34.0,185 cm,84 kg,United States,USA,2008 Summer Olympics,2008,Summer,,Basketball (Basketball),"Basketball, Women",Gold
90099,Vic Darchinyan,Male,24.0,162 cm,51 kg,,ARM,2000 Summer Olympics,2000,Summer,,Boxing,"Flyweight, Men",
90101,Henry Collins,Male,23.0,178 cm,63 kg,,AUS,2000 Summer Olympics,2000,Summer,,Boxing,"Light-Welterweight, Men",
90095,Kara Wolters,Female,25.0,201 cm,95 kg,United States,USA,2000 Summer Olympics,2000,Summer,,Basketball (Basketball),"Basketball, Women",Gold
90102,Daniel Geale,Male,19.0,178 cm,67 kg,,AUS,2000 Summer Olympics,2000,Summer,,Boxing,"Welterweight, Men",
90107,Erle Wiltshire,Male,27.0,162 cm,51 kg,,AUS,2000 Summer Olympics,2000,Summer,,Boxing,"Flyweight, Men",
90105,Michael Katsidis,Male,20.0,170 cm,60 kg,,AUS,2000 Summer Olympics,2000,Summer,,Boxing,"Lightweight, Men",
90104,Justin Kane,Male,19.0,165 cm,54 kg,,AUS,2000 Summer Olympics,2000,Summer,,Boxing,"Bantamweight, Men",
90106,Paul Miller,Male,22.0,181 cm,75 kg,,AUS,2000 Summer Olympics,2000,Summer,,Boxing,"Middleweight, Men",
90103,Danny Green,Male,27.0,183 cm,81 kg,,AUS,2000 Summer Olympics,2000,Summer,,Boxing,"Light-Heavyweight, Men",
90110,Ruslan Xeyirov,Male,24.0,175 cm,69 kg,,AZE,2000 Summer Olympics,2000,Summer,,Boxing,"Welterweight, Men",
90110,Ruslan Xeyirov,Male,28.0,175 cm,69 kg,,AZE,2004 Summer Olympics,2004,Summer,,Boxing,"Welterweight, Men",
90112,Əli Shamil İsmayılov,Male,26.0,177 cm,81 kg,,AZE,2000 Summer Olympics,2000,Summer,,Boxing,"Light-Heavyweight, Men",
90112,Əli Shamil İsmayılov,Male,30.0,177 cm,81 kg,,AZE,2004 Summer Olympics,2004,Summer,,Boxing,"Light-Heavyweight, Men",
90108,Vüqar Mursal Ələkbərov,Male,19.0,178 cm,91 kg,,AZE,2000 Summer Olympics,2000,Summer,,Boxing,"Middleweight, Men",Bronze
90108,Vüqar Mursal Ələkbərov,Male,23.0,178 cm,91 kg,,AZE,2004 Summer Olympics,2004,Summer,,Boxing,"Heavyweight, Men",
90109,Mahamed Aryphadzhyeu,Male,23.0,185 cm,81 kg,,AZE,2000 Summer Olympics,2000,Summer,,Boxing,"Heavyweight, Men",
90109,Mahamed Aryphadzhyeu,Male,27.0,185 cm,81 kg,,BLR,2004 Summer Olympics,2004,Summer,,Boxing,"Light-Heavyweight, Men",Silver
90113,Shawn Cox,Male,26.0,184 cm,81 kg,,BAR,2000 Summer Olympics,2000,Summer,,Boxing,"Light-Heavyweight, Men",
90111,Mahac Nuriddinovun,Male,23.0,170 cm,60 kg,,AZE,2000 Summer Olympics,2000,Summer,,Boxing,"Lightweight, Men",
90114,Gilbert Khunwane,Male,23.0,174 cm,60 kg,,BOT,2000 Summer Olympics,2000,Summer,,Boxing,"Lightweight, Men",
90115,Fernando Redondo,Male,22.0,183 cm,82 kg,Abelardo Sztrum,ARG,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",
90118,Ross Chaffer,Male,28.0,179 cm,85 kg,Australia,AUS,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",
90119,Amanda Simper,Female,32.0,174 cm,70 kg,Australia,AUS,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",
90116,Vladimir Grushikhin,Male,29.0,178 cm,82 kg,,ARM,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Men",
90116,Vladimir Grushikhin,Male,29.0,178 cm,82 kg,,ARM,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 1,000 metres, Men",
90116,Vladimir Grushikhin,Male,33.0,178 cm,82 kg,Anatoly Tishchenko,RUS,2004 Summer Olympics,2004,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Men",
90116,Vladimir Grushikhin,Male,33.0,178 cm,82 kg,Anatoly Tishchenko,RUS,2004 Summer Olympics,2004,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",
90121,Luke Young,Male,22.0,183 cm,73 kg,Brian Morton,AUS,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",
90117,Nathan Baggaley,Male,25.0,193 cm,90 kg,,AUS,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Men",
90117,Nathan Baggaley,Male,29.0,193 cm,90 kg,,AUS,2004 Summer Olympics,2004,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Men",Silver
90117,Nathan Baggaley,Male,29.0,193 cm,90 kg,,AUS,2004 Summer Olympics,2004,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 1,000 metres, Men",
90117,Nathan Baggaley,Male,29.0,193 cm,90 kg,Clint Robinson,AUS,2004 Summer Olympics,2004,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Men",Silver
90124,Kai Swoboda,Male,29.0,176 cm,72 kg,Andrew Farrance,AUS,2000 Summer Olympics,2000,Summer,,Canoe Slalom (Canoeing),"Canadian Doubles, Slalom, Men",
90122,Rob Bell,Male,23.0,193 cm,87 kg,,AUS,2000 Summer Olympics,2000,Summer,,Canoe Slalom (Canoeing),"Canadian Singles, Slalom, Men",
90122,Rob Bell,Male,27.0,193 cm,87 kg,,AUS,2004 Summer Olympics,2004,Summer,,Canoe Slalom (Canoeing),"Canadian Singles, Slalom, Men",
90122,Rob Bell,Male,31.0,193 cm,87 kg,,AUS,2008 Summer Olympics,2008,Summer,,Canoe Slalom (Canoeing),"Canadian Singles, Slalom, Men",Bronze
90120,Shane Suska,Male,27.0,176 cm,85 kg,Australia,AUS,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",
90125,John Wilkie,Male,23.0,175 cm,73 kg,,AUS,2000 Summer Olympics,2000,Summer,,Canoe Slalom (Canoeing),"Kayak Singles, Slalom, Men",
90123,Andrew Farrance,Male,28.0,175 cm,68 kg,Kai Swoboda,AUS,2000 Summer Olympics,2000,Summer,,Canoe Slalom (Canoeing),"Canadian Doubles, Slalom, Men",
90128,Alesia Bakunova,Female,20.0,176 cm,74 kg,Belarus,BLR,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",
90132,Guto,Male,22.0,185 cm,75 kg,Sébastian Cuattrín,BRA,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Men",
90132,Guto,Male,22.0,185 cm,75 kg,Sébastian Cuattrín,BRA,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",
90134,Cássio Petry,Male,22.0,173 cm,60 kg,,BRA,2000 Summer Olympics,2000,Summer,,Canoe Slalom (Canoeing),"Canadian Singles, Slalom, Men",
90127,Bob Maesen,Male,24.0,192 cm,89 kg,,BEL,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 1,000 metres, Men",
90127,Bob Maesen,Male,28.0,192 cm,89 kg,Wouter D'Haene,BEL,2004 Summer Olympics,2004,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",
90127,Bob Maesen,Male,32.0,192 cm,89 kg,Kevin De Bont,BEL,2008 Summer Olympics,2008,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",
90126,Violetta Oblinger-Peters,Female,23.0,170 cm,54 kg,,AUT,2000 Summer Olympics,2000,Summer,,Canoe Slalom (Canoeing),"Kayak Singles, Slalom, Women",
90126,Violetta Oblinger-Peters,Female,27.0,170 cm,54 kg,,AUT,2004 Summer Olympics,2004,Summer,,Canoe Slalom (Canoeing),"Kayak Singles, Slalom, Women",
90126,Violetta Oblinger-Peters,Female,31.0,170 cm,54 kg,,AUT,2008 Summer Olympics,2008,Summer,,Canoe Slalom (Canoeing),"Kayak Singles, Slalom, Women",Bronze
90137,Dimitar Ivanov,Male,25.0,187 cm,87 kg,Mariyan Dimitrov,BUL,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 1,000 metres, Men",
90131,Sviatlana Vakula,Female,23.0,164 cm,58 kg,Alena Bets,BLR,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",
90131,Sviatlana Vakula,Female,23.0,164 cm,58 kg,Belarus,BLR,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",
90136,Yordan Yordanov,Male,19.0,187 cm,85 kg,Bulgaria,BUL,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",
90136,Yordan Yordanov,Male,23.0,187 cm,85 kg,Ivan Hristov,BUL,2004 Summer Olympics,2004,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Men",
90136,Yordan Yordanov,Male,23.0,187 cm,85 kg,Bulgaria,BUL,2004 Summer Olympics,2004,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 1,000 metres, Men",
90133,Roger Caumo,Male,21.0,172 cm,72 kg,,BRA,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 500 metres, Men",
90133,Roger Caumo,Male,21.0,172 cm,72 kg,,BRA,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Singles, 1,000 metres, Men",
90140,Kamini Jain,Female,31.0,172 cm,68 kg,Canada,CAN,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",
90140,Kamini Jain,Female,35.0,172 cm,68 kg,Canada,CAN,2004 Summer Olympics,2004,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",
90130,Natallia Bandarenka,Female,22.0,176 cm,60 kg,Belarus,BLR,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",
90129,Alena Bets,Female,24.0,168 cm,60 kg,Sviatlana Vakula,BLR,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",
90129,Alena Bets,Female,24.0,168 cm,60 kg,Belarus,BLR,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",
90129,Alena Bets,Female,28.0,168 cm,60 kg,Hanna Puchkova,BLR,2004 Summer Olympics,2004,Summer,,Canoe Sprint (Canoeing),"Kayak Doubles, 500 metres, Women",
90142,Julia Rivard,Female,24.0,172 cm,68 kg,Canada,CAN,2000 Summer Olympics,2000,Summer,,Canoe Sprint (Canoeing),"Kayak Fours, 500 metres, Women",
