ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
140019,Erik Belshaw,Male,16.0,,,,USA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140019,Erik Belshaw,Male,16.0,,,USA,USA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),Mixed Sports,
140019,Erik Belshaw,Male,16.0,,,United States,USA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth",
140027,Mark Hafnar,Male,18.0,,,,SLO,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",Silver
140027,Mark Hafnar,Male,18.0,,,Slovenia,SLO,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed Youth",
140030,Lean Niederberger,Male,17.0,,,,SUI,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140030,Lean Niederberger,Male,17.0,,,Switzerland,SUI,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed Youth",
140031,Enzo Milesi,Male,17.0,,,,FRA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140029,Yuriy Yaniuk,Male,18.0,171 cm,51 kg,,UKR,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140033,Wiktoria Polanowska,Female,16.0,,,,POL,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140032,Landon Lee,Male,18.0,,,,USA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140032,Landon Lee,Male,18.0,,,United States,USA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed Youth",
140037,Esmeralda Gobozova,Female,17.0,,,,GEO,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140041,Wiktoria Przybyła,Female,16.0,,,,POL,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140035,Iver Olaussen,Male,18.0,,,,NOR,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140035,Iver Olaussen,Male,18.0,,,NOR,NOR,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),Mixed Sports,
140035,Iver Olaussen,Male,18.0,,,Norway,NOR,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth",Silver
140034,Mattia Galiani,Male,18.0,,,,ITA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140034,Mattia Galiani,Male,18.0,,,ITA,ITA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),Mixed Sports,
140034,Mattia Galiani,Male,18.0,,,Italy,ITA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth",Bronze
140042,Danil Vassilyev,Male,16.0,,,,KAZ,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140042,Danil Vassilyev,Male,18.0,,,,KAZ,2022 Winter Olympics,2022,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Men",
140042,Danil Vassilyev,Male,18.0,,,,KAZ,2022 Winter Olympics,2022,Winter,,Ski Jumping (Skiing),"Large Hill, Individual, Men",
140038,Jernej Presečnik,Male,18.0,,,,SLO,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140038,Jernej Presečnik,Male,18.0,,,SLO,SLO,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),Mixed Sports,
140038,Jernej Presečnik,Male,18.0,,,Slovenia,SLO,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth",
140036,Kasperi Valto,Male,17.0,,,,FIN,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140036,Kasperi Valto,Male,17.0,,,FIN,FIN,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),Mixed Sports,
140036,Kasperi Valto,Male,17.0,,,Finland,FIN,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth",
140039,Sota Kudo,Male,18.0,,,,JPN,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140039,Sota Kudo,Male,18.0,,,Japan,JPN,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed Youth",Silver
140040,Štěpánka Ptáčková,Female,18.0,,,,CZE,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",Bronze
140040,Štěpánka Ptáčková,Female,18.0,,,Czech Republic,CZE,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed Youth",
140040,Štěpánka Ptáčková,Female,18.0,,,CZE,CZE,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),Mixed Sports,
140040,Štěpánka Ptáčková,Female,18.0,,,Czech Republic,CZE,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth",
140043,Vitalina Herasymiuk,Female,17.0,163 cm,50 kg,,UKR,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140044,Delia Folea,Female,16.0,,,,ROU,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140046,Jan Habdas,Male,17.0,,,,POL,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140045,Tomas Kuisma,Male,16.0,,,,FIN,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140045,Tomas Kuisma,Male,16.0,,,Finland,FIN,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed Youth",
140047,Annika Belshaw,Female,18.0,,,,USA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140047,Annika Belshaw,Female,18.0,,,USA,USA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),Mixed Sports,
140047,Annika Belshaw,Female,18.0,,,United States,USA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth",
140051,Stéphane Tremblay,Male,17.0,,,,CAN,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140049,Heidi Traaserud,Female,17.0,,,,NOR,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140049,Heidi Traaserud,Female,17.0,,,Norway,NOR,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed Youth",
140053,Giada Tomaselli,Female,17.0,,,,ITA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140055,Tetiana Pylypchuk,Female,16.0,169 cm,55 kg,,UKR,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140056,Julia Tervahartiala,Female,18.0,,,,FIN,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140056,Julia Tervahartiala,Female,18.0,,,Finland,FIN,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed Youth",
140056,Julia Tervahartiala,Female,18.0,,,FIN,FIN,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),Mixed Sports,
140056,Julia Tervahartiala,Female,18.0,,,Finland,FIN,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth",
140057,Karel Rammo,Male,17.0,,,,EST,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140048,Joséphine Pagnier,Female,18.0,170 cm,52 kg,,FRA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",Silver
140048,Joséphine Pagnier,Female,18.0,170 cm,52 kg,France,FRA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed Youth",Bronze
140048,Joséphine Pagnier,Female,18.0,170 cm,52 kg,FRA,FRA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),Mixed Sports,
140048,Joséphine Pagnier,Female,18.0,170 cm,52 kg,France,FRA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth",
140048,Joséphine Pagnier,Female,20.0,170 cm,52 kg,,FRA,2022 Winter Olympics,2022,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Women",
140058,Sam Bolton,Male,18.0,,,,GBR,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140054,Daniel Moroder,Male,18.0,,,,ITA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140054,Daniel Moroder,Male,18.0,,,Italy,ITA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed Youth",
140052,Valentin Foubert,Male,18.0,,,,FRA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140052,Valentin Foubert,Male,18.0,,,France,FRA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed Youth",Bronze
140052,Valentin Foubert,Male,18.0,,,FRA,FRA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),Mixed Sports,
140052,Valentin Foubert,Male,18.0,,,France,FRA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth",
140050,Jessica Malsiner,Female,18.0,,,,ITA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140050,Jessica Malsiner,Female,18.0,,,Italy,ITA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed Youth",
140050,Jessica Malsiner,Female,18.0,,,ITA,ITA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),Mixed Sports,
140050,Jessica Malsiner,Female,18.0,,,Italy,ITA,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth",Bronze
140050,Jessica Malsiner,Female,20.0,,,,ITA,2022 Winter Olympics,2022,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Women",
140059,Yanick Wasser,Male,16.0,,,,SUI,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140060,Vanessa Moharitsch,Female,18.0,161 cm,55 kg,,AUT,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140060,Vanessa Moharitsch,Female,18.0,161 cm,55 kg,AUT,AUT,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),Mixed Sports,
140060,Vanessa Moharitsch,Female,18.0,161 cm,55 kg,Austria,AUT,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth",Silver
140062,Ilya Mankov,Male,17.0,,,,RUS,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140061,Nurshat Tursunzhanov,Male,17.0,,,,KAZ,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140063,Anna Shpynyova,Female,18.0,,,,RUS,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",Gold
140063,Anna Shpynyova,Female,18.0,,,Russian Federation,RUS,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed Youth",
140063,Anna Shpynyova,Female,18.0,,,RUS,RUS,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),Mixed Sports,
140063,Anna Shpynyova,Female,18.0,,,Russian Federation,RUS,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth",
140064,Machiko Kubota,Female,17.0,,,,JPN,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140064,Machiko Kubota,Female,17.0,,,Japan,JPN,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed Youth",Silver
140067,Florin Feroiu,Male,16.0,,,,ROU,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140065,Alina Borodina,Female,18.0,,,,RUS,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140072,Zhou Fangyu,Female,17.0,,,,CHN,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140069,Amina Tukhtayeva,Female,16.0,,,,KAZ,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140068,Michelle Göbel,Female,16.0,,,,GER,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140068,Michelle Göbel,Female,16.0,,,Germany,GER,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed Youth",
140071,Anton Korchuk,Male,16.0,169 cm,55 kg,,UKR,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140071,Anton Korchuk,Male,18.0,169 cm,55 kg,,UKR,2022 Winter Olympics,2022,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Men",
140071,Anton Korchuk,Male,18.0,169 cm,55 kg,,UKR,2022 Winter Olympics,2022,Winter,,Ski Jumping (Skiing),"Large Hill, Individual, Men",
140070,David Haagen,Male,18.0,178 cm,59 kg,,AUT,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",Bronze
140070,David Haagen,Male,18.0,178 cm,59 kg,AUT,AUT,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),Mixed Sports,
140070,David Haagen,Male,18.0,178 cm,59 kg,Austria,AUT,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth",Silver
140073,Klára Ulrichová,Female,16.0,,,,CZE,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140073,Klára Ulrichová,Female,18.0,,,,CZE,2022 Winter Olympics,2022,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Women",
140073,Klára Ulrichová,Female,18.0,,,Czech Republic,CZE,2022 Winter Olympics,2022,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed",
140066,Danil Sadreyev,Male,17.0,,,,RUS,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140066,Danil Sadreyev,Male,17.0,,,Russian Federation,RUS,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed Youth",
140066,Danil Sadreyev,Male,17.0,,,RUS,RUS,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),Mixed Sports,
140066,Danil Sadreyev,Male,17.0,,,Russian Federation,RUS,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth",
140066,Danil Sadreyev,Male,19.0,,,,ROC,2022 Winter Olympics,2022,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Men",
140066,Danil Sadreyev,Male,19.0,,,ROC,ROC,2022 Winter Olympics,2022,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed",Silver
140066,Danil Sadreyev,Male,19.0,,,,ROC,2022 Winter Olympics,2022,Winter,,Ski Jumping (Skiing),"Large Hill, Individual, Men",
140066,Danil Sadreyev,Male,19.0,,,ROC,ROC,2022 Winter Olympics,2022,Winter,,Ski Jumping (Skiing),"Large Hill, Team, Men",
140074,Julia Mühlbacher,Female,16.0,158 cm,48 kg,,AUT,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140074,Julia Mühlbacher,Female,16.0,158 cm,48 kg,Austria,AUT,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed Youth",Gold
140075,Anna Jäkle,Female,17.0,,,,GER,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140075,Anna Jäkle,Female,17.0,,,GER,GER,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),Mixed Sports,
140075,Anna Jäkle,Female,17.0,,,Germany,GER,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Cross-Country Skiing / Ski Jumping / Nordic Combined Team, Mixed Youth",
140076,Flórián Molnár,Male,18.0,,,,HUN,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140078,Pia Mazi,Female,18.0,,,,SLO,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140077,Luca Geyer,Male,18.0,,,,GER,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Boys",
140077,Luca Geyer,Male,18.0,,,Germany,GER,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Team, Mixed Youth",
140079,Maria Chindris,Female,17.0,,,,ROU,2020 Winter Youth Olympics,2020,Winter,,Ski Jumping (Skiing),"Normal Hill, Individual, Girls",
140080,Lucas Carvalho,Male,18.0,169 cm,59 kg,,BRA,2020 Winter Youth Olympics,2020,Winter,,Skeleton (Bobsleigh),"Skeleton, Boys",
140083,Lansiya Dmytrieva,Female,16.0,178 cm,65 kg,,UKR,2020 Winter Youth Olympics,2020,Winter,,Skeleton (Bobsleigh),"Skeleton, Girls",
140081,Teddy Fitzsimons,Male,18.0,,,,USA,2020 Winter Youth Olympics,2020,Winter,,Skeleton (Bobsleigh),"Skeleton, Boys",
140082,Sissi Schrödl,Female,18.0,,,,GER,2020 Winter Youth Olympics,2020,Winter,,Skeleton (Bobsleigh),"Skeleton, Girls",Bronze
140084,Timm Beiwinkler,Male,18.0,,,,GER,2020 Winter Youth Olympics,2020,Winter,,Skeleton (Bobsleigh),"Skeleton, Boys",
140085,Zuzanna Klocek,Female,16.0,,,,POL,2020 Winter Youth Olympics,2020,Winter,,Skeleton (Bobsleigh),"Skeleton, Girls",
140086,Paulina Ewald Gröndal,Female,16.0,,,,SWE,2020 Winter Youth Olympics,2020,Winter,,Skeleton (Bobsleigh),"Skeleton, Girls",
140087,Ryan Kuehn,Male,18.0,,,,CAN,2020 Winter Youth Olympics,2020,Winter,,Skeleton (Bobsleigh),"Skeleton, Boys",
