ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
60009,Bertil Antonsson,Male,31.0,187 cm,100 kg,,SWE,1952 Summer Olympics,1952,Summer,,Wrestling,"Heavyweight, Freestyle, Men",Silver
60009,Bertil Antonsson,Male,35.0,187 cm,100 kg,,SWE,1956 Summer Olympics,1956,Summer,,Wrestling,"Heavyweight, Greco-Roman, Men",
60009,Bertil Antonsson,Male,39.0,187 cm,100 kg,,SWE,1960 Summer Olympics,1960,Summer,,Wrestling,"Heavyweight, Freestyle, Men",
60014,Per Berlin,Male,31.0,,,,SWE,1952 Summer Olympics,1952,Summer,,Wrestling,"Welterweight, Freestyle, Men",Silver
60014,Per Berlin,Male,35.0,,,,SWE,1956 Summer Olympics,1956,Summer,,Wrestling,"Welterweight, Greco-Roman, Men",Bronze
60014,Per Berlin,Male,35.0,,,,SWE,1956 Summer Olympics,1956,Summer,,Wrestling,"Welterweight, Freestyle, Men",
60015,Fariborz Besarati,Male,26.0,159 cm,53 kg,,SWE,1992 Summer Olympics,1992,Summer,,Wrestling,"Light-Flyweight, Freestyle, Men",
60015,Fariborz Besarati,Male,30.0,159 cm,53 kg,,SWE,1996 Summer Olympics,1996,Summer,,Wrestling,"Light-Flyweight, Freestyle, Men",
60016,Hugo Björklund,Male,27.0,175 cm,77 kg,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",
60013,Theodor Bergqvist,Male,27.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Middleweight A, Greco-Roman, Men",
60018,Anders Bükk,Male,21.0,160 cm,53 kg,,SWE,1984 Summer Olympics,1984,Summer,,Wrestling,"Flyweight, Greco-Roman, Men",
60017,Otto Borgström,Male,25.0,,,,SWE,1920 Summer Olympics,1920,Summer,,Wrestling,"Middleweight, Freestyle, Men",
60017,Otto Borgström,Male,29.0,,,,SWE,1924 Summer Olympics,1924,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",
60020,Åke Carlsson,Male,24.0,176 cm,73 kg,,SWE,1960 Summer Olympics,1960,Summer,,Wrestling,"Welterweight, Freestyle, Men",
60024,Theodore Dikanda,Male,22.0,168 cm,62 kg,,SWE,1988 Summer Olympics,1988,Summer,,Wrestling,"Featherweight, Freestyle, Men",
60021,Harry Challstorp,Male,24.0,183 cm,,,SWE,1908 Summer Olympics,1908,Summer,,Wrestling,"Middleweight, Greco-Roman, Men",
60021,Harry Challstorp,Male,24.0,183 cm,,,SWE,1908 Summer Olympics,1908,Summer,,Wrestling,"Middleweight, Freestyle, Men",
60023,Theodor Dahlberg,Male,28.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Middleweight A, Greco-Roman, Men",
60022,Sören Claeson,Male,21.0,179 cm,100 kg,,SWE,1980 Summer Olympics,1980,Summer,,Wrestling,"Middleweight, Freestyle, Men",
60022,Sören Claeson,Male,25.0,179 cm,100 kg,,SWE,1984 Summer Olympics,1984,Summer,,Wrestling,"Middleweight, Greco-Roman, Men",Bronze
60022,Sören Claeson,Male,29.0,179 cm,100 kg,,SWE,1988 Summer Olympics,1988,Summer,,Wrestling,"Heavyweight, Greco-Roman, Men",
60019,Axel Cadier,Male,26.0,,,,SWE,1932 Summer Olympics,1932,Summer,,Wrestling,"Middleweight, Greco-Roman, Men",Bronze
60019,Axel Cadier,Male,30.0,,,,SWE,1936 Summer Olympics,1936,Summer,,Wrestling,"Light-Heavyweight, Greco-Roman, Men",Gold
60025,Karl Ekman,Male,20.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Middleweight B, Greco-Roman, Men",
60026,Kurt Elmgren,Male,29.0,178 cm,82 kg,,SWE,1972 Summer Olympics,1972,Summer,,Wrestling,"Middleweight, Freestyle, Men",
60029,Bror Flygare,Male,24.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",
60028,Bengt Fahlkvist,Male,26.0,,,,SWE,1948 Summer Olympics,1948,Summer,,Wrestling,"Light-Heavyweight, Freestyle, Men",Bronze
60028,Bengt Fahlkvist,Male,30.0,,,,SWE,1952 Summer Olympics,1952,Summer,,Wrestling,"Heavyweight, Greco-Roman, Men",
60027,Lennart Eriksson,Male,25.0,189 cm,97 kg,,SWE,1964 Summer Olympics,1964,Summer,,Wrestling,"Light-Heavyweight, Freestyle, Men",
60030,Ragnar Fogelmark,Male,24.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Middleweight B, Greco-Roman, Men",
60031,Axel Frank,Male,26.0,,,,SWE,1908 Summer Olympics,1908,Summer,,Wrestling,"Middleweight, Greco-Roman, Men",
60031,Axel Frank,Male,30.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Middleweight A, Greco-Roman, Men",
60032,Magnus Fredriksson,Male,28.0,178 cm,82 kg,,SWE,1988 Summer Olympics,1988,Summer,,Wrestling,"Middleweight, Greco-Roman, Men",
60032,Magnus Fredriksson,Male,32.0,178 cm,82 kg,,SWE,1992 Summer Olympics,1992,Summer,,Wrestling,"Middleweight, Greco-Roman, Men",
60033,Gustav Freij,Male,26.0,170 cm,67 kg,,SWE,1948 Summer Olympics,1948,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",Gold
60033,Gustav Freij,Male,30.0,170 cm,67 kg,,SWE,1952 Summer Olympics,1952,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",Silver
60033,Gustav Freij,Male,38.0,170 cm,67 kg,,SWE,1960 Summer Olympics,1960,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",Bronze
60035,Knut Fridell,Male,28.0,,,,SWE,1936 Summer Olympics,1936,Summer,,Wrestling,"Light-Heavyweight, Freestyle, Men",Gold
60034,Leif Freij,Male,17.0,169 cm,62 kg,,SWE,1960 Summer Olympics,1960,Summer,,Wrestling,"Featherweight, Greco-Roman, Men",
60036,Gösta Jönsson-Frändfors,Male,21.0,,,,SWE,1936 Summer Olympics,1936,Summer,,Wrestling,"Featherweight, Freestyle, Men",Bronze
60036,Gösta Jönsson-Frändfors,Male,33.0,,,,SWE,1948 Summer Olympics,1948,Summer,,Wrestling,"Lightweight, Freestyle, Men",Silver
60037,Bengt Frännfors,Male,24.0,165 cm,52 kg,,SWE,1960 Summer Olympics,1960,Summer,,Wrestling,"Flyweight, Greco-Roman, Men",
60037,Bengt Frännfors,Male,24.0,165 cm,52 kg,,SWE,1960 Summer Olympics,1960,Summer,,Wrestling,"Flyweight, Freestyle, Men",
60039,Axel Grönberg,Male,30.0,,,,SWE,1948 Summer Olympics,1948,Summer,,Wrestling,"Middleweight, Greco-Roman, Men",Gold
60039,Axel Grönberg,Male,34.0,,,,SWE,1952 Summer Olympics,1952,Summer,,Wrestling,"Middleweight, Greco-Roman, Men",Gold
60038,Edvin Fältström,Male,22.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Middleweight A, Greco-Roman, Men",
60038,Edvin Fältström,Male,30.0,,,,SWE,1920 Summer Olympics,1920,Summer,,Wrestling,"Middleweight, Greco-Roman, Men",
60042,Karl-Johan Gustavsson,Male,26.0,184 cm,93 kg,,SWE,1984 Summer Olympics,1984,Summer,,Wrestling,"Heavyweight, Greco-Roman, Men",
60042,Karl-Johan Gustavsson,Male,26.0,184 cm,93 kg,,SWE,1984 Summer Olympics,1984,Summer,,Wrestling,"Heavyweight, Freestyle, Men",
60041,Lars Gustafsson,Male,22.0,172 cm,74 kg,,SWE,1988 Summer Olympics,1988,Summer,,Wrestling,"Welterweight, Freestyle, Men",
60040,Christer Gulldén,Male,28.0,183 cm,90 kg,,SWE,1988 Summer Olympics,1988,Summer,,Wrestling,"Light-Heavyweight, Greco-Roman, Men",
60043,Sigfrid Hansson,Male,23.0,,,,SWE,1924 Summer Olympics,1924,Summer,,Wrestling,"Bantamweight, Greco-Roman, Men",
60043,Sigfrid Hansson,Male,23.0,,,,SWE,1924 Summer Olympics,1924,Summer,,Wrestling,"Featherweight, Freestyle, Men",
60044,Henry Holmberg,Male,28.0,,,,SWE,1952 Summer Olympics,1952,Summer,,Wrestling,"Featherweight, Freestyle, Men",
60045,Gunnar Håkansson,Male,26.0,,,,SWE,1952 Summer Olympics,1952,Summer,,Wrestling,"Featherweight, Greco-Roman, Men",
60045,Gunnar Håkansson,Male,30.0,,,,SWE,1956 Summer Olympics,1956,Summer,,Wrestling,"Featherweight, Greco-Roman, Men",
60046,Leopold Israelsson,Male,26.0,180 cm,79 kg,,SWE,1960 Summer Olympics,1960,Summer,,Wrestling,"Middleweight, Greco-Roman, Men",
60048,Bengt Johansson,Male,26.0,,,,SWE,1952 Summer Olympics,1952,Summer,,Wrestling,"Flyweight, Greco-Roman, Men",
60048,Bengt Johansson,Male,30.0,,,,SWE,1956 Summer Olympics,1956,Summer,,Wrestling,"Flyweight, Greco-Roman, Men",
60047,Rune Jansson,Male,24.0,177 cm,87 kg,,SWE,1956 Summer Olympics,1956,Summer,,Wrestling,"Middleweight, Greco-Roman, Men",Bronze
60047,Rune Jansson,Male,28.0,177 cm,87 kg,,SWE,1960 Summer Olympics,1960,Summer,,Wrestling,"Light-Heavyweight, Greco-Roman, Men",
60049,Claes Johanson,Male,28.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Middleweight A, Greco-Roman, Men",Gold
60049,Claes Johanson,Male,36.0,,,,SWE,1920 Summer Olympics,1920,Summer,,Wrestling,"Light-Heavyweight, Greco-Roman, Men",Gold
60049,Claes Johanson,Male,40.0,,,,SWE,1924 Summer Olympics,1924,Summer,,Wrestling,"Heavyweight, Greco-Roman, Men",
60051,Hugo Johansson,Male,24.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Featherweight, Greco-Roman, Men",
60050,Fritz Johansson,Male,19.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Middleweight A, Greco-Roman, Men",
60053,Kent-Olle Johansson,Male,24.0,164 cm,62 kg,,SWE,1984 Summer Olympics,1984,Summer,,Wrestling,"Featherweight, Greco-Roman, Men",Silver
60054,Rolf Johansson,Male,23.0,,,,SWE,1952 Summer Olympics,1952,Summer,,Wrestling,"Flyweight, Freestyle, Men",
60052,Ivar Johansson,Male,25.0,,,,SWE,1928 Summer Olympics,1928,Summer,,Wrestling,"Middleweight, Greco-Roman, Men",
60052,Ivar Johansson,Male,29.0,,,,SWE,1932 Summer Olympics,1932,Summer,,Wrestling,"Welterweight, Greco-Roman, Men",Gold
60052,Ivar Johansson,Male,29.0,,,,SWE,1932 Summer Olympics,1932,Summer,,Wrestling,"Middleweight, Freestyle, Men",Gold
60052,Ivar Johansson,Male,33.0,,,,SWE,1936 Summer Olympics,1936,Summer,,Wrestling,"Middleweight, Greco-Roman, Men",Gold
60055,Thure Johansson,Male,36.0,,,,SWE,1948 Summer Olympics,1948,Summer,,Wrestling,"Flyweight, Freestyle, Men",Bronze
60057,Rune Johnsson,Male,31.0,168 cm,70 kg,,SWE,1964 Summer Olympics,1964,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",
60056,Tomas Johansson,Male,22.0,194 cm,130 kg,,SWE,1984 Summer Olympics,1984,Summer,,Wrestling,"Super-Heavyweight, Greco-Roman, Men",
60056,Tomas Johansson,Male,26.0,194 cm,130 kg,,SWE,1988 Summer Olympics,1988,Summer,,Wrestling,"Super-Heavyweight, Greco-Roman, Men",Bronze
60056,Tomas Johansson,Male,30.0,194 cm,130 kg,,SWE,1992 Summer Olympics,1992,Summer,,Wrestling,"Super-Heavyweight, Greco-Roman, Men",Silver
60056,Tomas Johansson,Male,34.0,194 cm,130 kg,,SWE,1996 Summer Olympics,1996,Summer,,Wrestling,"Super-Heavyweight, Greco-Roman, Men",
60058,Carl Johnson,Male,29.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",
60059,David Karlsson,Male,31.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Heavyweight, Greco-Roman, Men",
60060,Einar Karlsson,Male,24.0,,,,SWE,1932 Summer Olympics,1932,Summer,,Wrestling,"Featherweight, Freestyle, Men",Bronze
60060,Einar Karlsson,Male,28.0,,,,SWE,1936 Summer Olympics,1936,Summer,,Wrestling,"Featherweight, Greco-Roman, Men",Bronze
60061,Jan Karlsson,Male,23.0,183 cm,76 kg,,SWE,1968 Summer Olympics,1968,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",
60061,Jan Karlsson,Male,23.0,183 cm,76 kg,,SWE,1968 Summer Olympics,1968,Summer,,Wrestling,"Lightweight, Freestyle, Men",
60061,Jan Karlsson,Male,27.0,183 cm,76 kg,,SWE,1972 Summer Olympics,1972,Summer,,Wrestling,"Welterweight, Greco-Roman, Men",Bronze
60061,Jan Karlsson,Male,27.0,183 cm,76 kg,,SWE,1972 Summer Olympics,1972,Summer,,Wrestling,"Welterweight, Freestyle, Men",Silver
60061,Jan Karlsson,Male,31.0,183 cm,76 kg,,SWE,1976 Summer Olympics,1976,Summer,,Wrestling,"Welterweight, Greco-Roman, Men",
60061,Jan Karlsson,Male,31.0,183 cm,76 kg,,SWE,1976 Summer Olympics,1976,Summer,,Wrestling,"Welterweight, Freestyle, Men",
60062,Karl Karlsson,Male,25.0,166 cm,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Featherweight, Greco-Roman, Men",
60063,Gustaf Klarén,Male,26.0,,,,SWE,1932 Summer Olympics,1932,Summer,,Wrestling,"Lightweight, Freestyle, Men",Bronze
60064,Marthin Kornbakk,Male,28.0,175 cm,77 kg,,SWE,1992 Summer Olympics,1992,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",
60066,Jan Kårström,Male,24.0,176 cm,83 kg,,SWE,1968 Summer Olympics,1968,Summer,,Wrestling,"Welterweight, Greco-Roman, Men",
60066,Jan Kårström,Male,28.0,176 cm,83 kg,,SWE,1972 Summer Olympics,1972,Summer,,Wrestling,"Middleweight, Greco-Roman, Men",
60065,Torbjörn Kornbakk,Male,27.0,179 cm,78 kg,,SWE,1992 Summer Olympics,1992,Summer,,Wrestling,"Welterweight, Greco-Roman, Men",Bronze
60065,Torbjörn Kornbakk,Male,31.0,179 cm,78 kg,,SWE,1996 Summer Olympics,1996,Summer,,Wrestling,"Welterweight, Greco-Roman, Men",
60067,Lars Lagerborg,Male,21.0,176 cm,68 kg,,SWE,1988 Summer Olympics,1988,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",
60069,Fritz Larsson,Male,26.0,,,,SWE,1908 Summer Olympics,1908,Summer,,Wrestling,"Light-Heavyweight, Greco-Roman, Men",
60068,Anders Larsson,Male,28.0,,,,SWE,1920 Summer Olympics,1920,Summer,,Wrestling,"Light-Heavyweight, Freestyle, Men",Gold
60070,Harry Larsson,Male,24.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Featherweight, Greco-Roman, Men",
60072,Martin Lidberg,Male,23.0,180 cm,85 kg,,SWE,1996 Summer Olympics,1996,Summer,,Wrestling,"Middleweight, Greco-Roman, Men",
60072,Martin Lidberg,Male,27.0,180 cm,85 kg,,SWE,2000 Summer Olympics,2000,Summer,,Wrestling,"Light-Heavyweight, Greco-Roman, Men",
60072,Martin Lidberg,Male,31.0,180 cm,85 kg,,SWE,2004 Summer Olympics,2004,Summer,,Wrestling,"Heavyweight, Greco-Roman, Men",
60071,Ragnar Larsson,Male,23.0,,,,SWE,1924 Summer Olympics,1924,Summer,,Wrestling,"Bantamweight, Freestyle, Men",
60073,Holger Lindberg,Male,26.0,,,,SWE,1920 Summer Olympics,1920,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",
60075,Ludvig Lindblom,Male,22.0,,,,SWE,1932 Summer Olympics,1932,Summer,,Wrestling,"Welterweight, Freestyle, Men",
60075,Ludvig Lindblom,Male,26.0,,,,SWE,1936 Summer Olympics,1936,Summer,,Wrestling,"Middleweight, Freestyle, Men",
60074,Bengt Lindblad,Male,27.0,,,,SWE,1952 Summer Olympics,1952,Summer,,Wrestling,"Middleweight, Freestyle, Men",
60074,Bengt Lindblad,Male,31.0,,,,SWE,1956 Summer Olympics,1956,Summer,,Wrestling,"Middleweight, Freestyle, Men",
60076,Oscar Lindelöf,Male,25.0,,,,SWE,1928 Summer Olympics,1928,Summer,,Wrestling,"Bantamweight, Greco-Roman, Men",
60076,Oscar Lindelöf,Male,29.0,,,,SWE,1932 Summer Olympics,1932,Summer,,Wrestling,"Featherweight, Greco-Roman, Men",
60077,Erik Lindén,Male,37.0,,,,SWE,1948 Summer Olympics,1948,Summer,,Wrestling,"Middleweight, Freestyle, Men",Bronze
60078,Gottfrid Lindgren,Male,28.0,,,,SWE,1920 Summer Olympics,1920,Summer,,Wrestling,"Middleweight, Freestyle, Men",
60079,Per Lindholm,Male,19.0,161 cm,60 kg,,SWE,1972 Summer Olympics,1972,Summer,,Wrestling,"Bantamweight, Greco-Roman, Men",
60079,Per Lindholm,Male,23.0,161 cm,60 kg,,SWE,1976 Summer Olympics,1976,Summer,,Wrestling,"Bantamweight, Greco-Roman, Men",
60080,Gustaf Lindstrand,Male,29.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Heavyweight, Greco-Roman, Men",
60081,Benni Ljungbeck,Male,22.0,159 cm,57 kg,,SWE,1980 Summer Olympics,1980,Summer,,Wrestling,"Bantamweight, Greco-Roman, Men",Bronze
60081,Benni Ljungbeck,Male,26.0,159 cm,57 kg,,SWE,1984 Summer Olympics,1984,Summer,,Wrestling,"Bantamweight, Greco-Roman, Men",
60081,Benni Ljungbeck,Male,30.0,159 cm,57 kg,,SWE,1988 Summer Olympics,1988,Summer,,Wrestling,"Bantamweight, Greco-Roman, Men",
60082,Mikael Ljungberg,Male,22.0,189 cm,97 kg,,SWE,1992 Summer Olympics,1992,Summer,,Wrestling,"Light-Heavyweight, Greco-Roman, Men",
60082,Mikael Ljungberg,Male,26.0,189 cm,97 kg,,SWE,1996 Summer Olympics,1996,Summer,,Wrestling,"Heavyweight, Greco-Roman, Men",Bronze
60082,Mikael Ljungberg,Male,30.0,189 cm,97 kg,,SWE,2000 Summer Olympics,2000,Summer,,Wrestling,"Heavyweight, Greco-Roman, Men",Gold
60083,Carl Erik Lund,Male,24.0,,,,SWE,1908 Summer Olympics,1908,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",
60083,Carl Erik Lund,Male,28.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",
60084,Lennart Lundell,Male,23.0,170 cm,82 kg,,SWE,1976 Summer Olympics,1976,Summer,,Wrestling,"Lightweight, Freestyle, Men",
60084,Lennart Lundell,Male,27.0,170 cm,82 kg,,SWE,1980 Summer Olympics,1980,Summer,,Wrestling,"Welterweight, Greco-Roman, Men",
60084,Lennart Lundell,Male,31.0,170 cm,82 kg,,SWE,1984 Summer Olympics,1984,Summer,,Wrestling,"Middleweight, Freestyle, Men",
60085,Anders Magnusson,Male,28.0,174 cm,79 kg,,SWE,1996 Summer Olympics,1996,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",
60086,Algot Malmberg,Male,25.0,,,,SWE,1928 Summer Olympics,1928,Summer,,Wrestling,"Lightweight, Freestyle, Men",
60087,Erik Malmberg,Male,27.0,,,,SWE,1924 Summer Olympics,1924,Summer,,Wrestling,"Featherweight, Greco-Roman, Men",Bronze
60087,Erik Malmberg,Male,31.0,,,,SWE,1928 Summer Olympics,1928,Summer,,Wrestling,"Featherweight, Greco-Roman, Men",Silver
60087,Erik Malmberg,Male,35.0,,,,SWE,1932 Summer Olympics,1932,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",Gold
60088,Lars Malmkvist,Male,21.0,161 cm,62 kg,,SWE,1976 Summer Olympics,1976,Summer,,Wrestling,"Featherweight, Greco-Roman, Men",
60088,Lars Malmkvist,Male,25.0,161 cm,62 kg,,SWE,1980 Summer Olympics,1980,Summer,,Wrestling,"Featherweight, Greco-Roman, Men",
60089,Gustaf Malmström,Male,24.0,,,,SWE,1908 Summer Olympics,1908,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",
60089,Gustaf Malmström,Male,28.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",Silver
60090,Edvin Mathiasson,Male,22.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",Bronze
60091,Göte Melin,Male,26.0,,,,SWE,1936 Summer Olympics,1936,Summer,,Wrestling,"Lightweight, Freestyle, Men",
60092,Viktor Melin,Male,21.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Middleweight A, Greco-Roman, Men",
60093,Frithiof Mårtensson,Male,24.0,70 kg,,,SWE,1908 Summer Olympics,1908,Summer,,Wrestling,"Middleweight, Greco-Roman, Men",Gold
60094,Malte Möller,Male,34.0,,,,SWE,1948 Summer Olympics,1948,Summer,,Wrestling,"Flyweight, Greco-Roman, Men",
60096,Gustaf Nilsson,Male,21.0,,,,SWE,1920 Summer Olympics,1920,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",
60095,Ernst Nilsson,Male,21.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Middleweight B, Greco-Roman, Men",
60095,Ernst Nilsson,Male,29.0,,,,SWE,1920 Summer Olympics,1920,Summer,,Wrestling,"Heavyweight, Greco-Roman, Men",
60095,Ernst Nilsson,Male,29.0,,,,SWE,1920 Summer Olympics,1920,Summer,,Wrestling,"Heavyweight, Freestyle, Men",Bronze
60095,Ernst Nilsson,Male,33.0,,,,SWE,1924 Summer Olympics,1924,Summer,,Wrestling,"Heavyweight, Greco-Roman, Men",
60095,Ernst Nilsson,Male,33.0,,,,SWE,1924 Summer Olympics,1924,Summer,,Wrestling,"Heavyweight, Freestyle, Men",
60097,Harry Nilsson,Male,27.0,,,,SWE,1924 Summer Olympics,1924,Summer,,Wrestling,"Middleweight, Greco-Roman, Men",
60097,Harry Nilsson,Male,27.0,,,,SWE,1924 Summer Olympics,1924,Summer,,Wrestling,"Middleweight, Freestyle, Men",
60098,Johan Nilsson,Male,22.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Lightweight, Greco-Roman, Men",
60099,Karl-Erik Nilsson,Male,26.0,,,,SWE,1948 Summer Olympics,1948,Summer,,Wrestling,"Light-Heavyweight, Greco-Roman, Men",Gold
60099,Karl-Erik Nilsson,Male,30.0,,,,SWE,1952 Summer Olympics,1952,Summer,,Wrestling,"Light-Heavyweight, Greco-Roman, Men",Bronze
60099,Karl-Erik Nilsson,Male,34.0,,,,SWE,1956 Summer Olympics,1956,Summer,,Wrestling,"Light-Heavyweight, Greco-Roman, Men",Bronze
60100,Sverre Nilsson,Male,25.0,,,,SWE,1924 Summer Olympics,1924,Summer,,Wrestling,"Featherweight, Freestyle, Men",
60101,Tor Nilsson,Male,29.0,,,,SWE,1948 Summer Olympics,1948,Summer,,Wrestling,"Heavyweight, Greco-Roman, Men",Silver
60102,John Nyman,Male,28.0,,,,SWE,1936 Summer Olympics,1936,Summer,,Wrestling,"Heavyweight, Greco-Roman, Men",Silver
60103,Bertil Nyström,Male,25.0,171 cm,73 kg,,SWE,1960 Summer Olympics,1960,Summer,,Wrestling,"Welterweight, Greco-Roman, Men",
60103,Bertil Nyström,Male,29.0,171 cm,73 kg,,SWE,1964 Summer Olympics,1964,Summer,,Wrestling,"Welterweight, Greco-Roman, Men",Bronze
60103,Bertil Nyström,Male,33.0,171 cm,73 kg,,SWE,1968 Summer Olympics,1968,Summer,,Wrestling,"Middleweight, Greco-Roman, Men",
60104,Sven Ohlsson,Male,26.0,,,,SWE,1912 Summer Olympics,1912,Summer,,Wrestling,"Middleweight A, Greco-Roman, Men",
60104,Sven Ohlsson,Male,34.0,,,,SWE,1920 Summer Olympics,1920,Summer,,Wrestling,"Light-Heavyweight, Greco-Roman, Men",
