ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
120055,Billy Twomey,Male,35.0,172 cm,75 kg,Tinka's Serenade,IRL,2012 Summer Olympics,2012,Summer,,Equestrian Jumping (Equestrian),"Individual, Open",
120054,Olivier Irabaruta,Male,22.0,170 cm,62 kg,,BDI,2012 Summer Olympics,2012,Summer,,Athletics,"5,000 metres, Men",
120054,Olivier Irabaruta,Male,26.0,170 cm,62 kg,,BDI,2016 Summer Olympics,2016,Summer,,Athletics,"5,000 metres, Men",
120054,Olivier Irabaruta,Male,26.0,170 cm,62 kg,,BDI,2016 Summer Olympics,2016,Summer,,Athletics,"10,000 metres, Men",
120054,Olivier Irabaruta,Male,30.0,170 cm,62 kg,,BDI,2020 Summer Olympics,2020,Summer,,Athletics,"Marathon, Men",
120058,Tony Lomo,Male,29.0,59 kg,,,SOL,2012 Summer Olympics,2012,Summer,,Judo,"Extra-Lightweight, Men",
120057,Jean-Julien Rojer,Male,31.0,184 cm,83 kg,Robin Haase,NED,2012 Summer Olympics,2012,Summer,,Tennis,"Doubles, Men",
120057,Jean-Julien Rojer,Male,35.0,184 cm,83 kg,Kiki Bertens,NED,2016 Summer Olympics,2016,Summer,,Tennis,"Doubles, Mixed",
120057,Jean-Julien Rojer,Male,35.0,184 cm,83 kg,Robin Haase,NED,2016 Summer Olympics,2016,Summer,,Tennis,"Doubles, Men",
120057,Jean-Julien Rojer,Male,39.0,184 cm,83 kg,Wesley Koolhof,NED,2020 Summer Olympics,2020,Summer,,Tennis,"Doubles, Men",
120060,Miguel Almachi,Male,27.0,165 cm,55 kg,,ECU,2012 Summer Olympics,2012,Summer,,Athletics,"Marathon, Men",
120060,Miguel Almachi,Male,31.0,165 cm,55 kg,,ECU,2016 Summer Olympics,2016,Summer,,Athletics,"Marathon, Men",
120056,Enzo Lefort,Male,21.0,190 cm,80 kg,,FRA,2012 Summer Olympics,2012,Summer,,Fencing,"Foil, Individual, Men",
120056,Enzo Lefort,Male,21.0,190 cm,80 kg,France,FRA,2012 Summer Olympics,2012,Summer,,Fencing,"Foil, Team, Men",
120056,Enzo Lefort,Male,25.0,190 cm,80 kg,,FRA,2016 Summer Olympics,2016,Summer,,Fencing,"Foil, Individual, Men",
120056,Enzo Lefort,Male,25.0,190 cm,80 kg,France,FRA,2016 Summer Olympics,2016,Summer,,Fencing,"Foil, Team, Men",Silver
120056,Enzo Lefort,Male,29.0,190 cm,80 kg,,FRA,2020 Summer Olympics,2020,Summer,,Fencing,"Foil, Individual, Men",
120056,Enzo Lefort,Male,29.0,190 cm,80 kg,France,FRA,2020 Summer Olympics,2020,Summer,,Fencing,"Foil, Team, Men",Gold
120061,Álvaro Martín,Male,16.0,179 cm,63 kg,,ESP,2010 Summer Youth Olympics,2010,Summer,,Athletics,"10,000 metres Race Walk, Boys",
120061,Álvaro Martín,Male,18.0,179 cm,63 kg,,ESP,2012 Summer Olympics,2012,Summer,,Athletics,"20 kilometres Race Walk, Men",
120061,Álvaro Martín,Male,22.0,179 cm,63 kg,,ESP,2016 Summer Olympics,2016,Summer,,Athletics,"20 kilometres Race Walk, Men",
120061,Álvaro Martín,Male,26.0,179 cm,63 kg,,ESP,2020 Summer Olympics,2020,Summer,,Athletics,"20 kilometres Race Walk, Men",
120059,Paul Brian Rosario,Male,30.0,175 cm,68 kg,,PHI,2012 Summer Olympics,2012,Summer,,Shooting,"Skeet, Men",
120062,José Carlos Hernández,Male,34.0,175 cm,70 kg,,ESP,2012 Summer Olympics,2012,Summer,,Athletics,"Marathon, Men",
120065,Janice Alatoa,Female,24.0,166 cm,55 kg,,VAN,2012 Summer Olympics,2012,Summer,,Athletics,"100 metres, Women",
120066,Kunzang Choden,Female,28.0,158 cm,69 kg,,BHU,2012 Summer Olympics,2012,Summer,,Shooting,"Air Rifle, 10 metres, Women",
120067,Amit Kumar,Male,19.0,161 cm,55-58 kg,,IND,2012 Summer Olympics,2012,Summer,,Wrestling,"Featherweight, Freestyle, Men",
120068,Ayman Kozhakhmetova-Ratova,Female,21.0,168 cm,57 kg,,KAZ,2012 Summer Olympics,2012,Summer,,Athletics,"20 kilometres Race Walk, Women",
120068,Ayman Kozhakhmetova-Ratova,Female,29.0,168 cm,57 kg,,KAZ,2020 Summer Olympics,2020,Summer,,Athletics,"20 kilometres Race Walk, Women",
120070,Mikhail Ruday,Male,24.0,193 cm,95 kg,Kazakhstan,KAZ,2012 Summer Olympics,2012,Summer,,Water Polo (Aquatics),"Water Polo, Men",
120070,Mikhail Ruday,Male,32.0,193 cm,95 kg,Kazakhstan,KAZ,2020 Summer Olympics,2020,Summer,,Water Polo (Aquatics),"Water Polo, Men",
120071,Patrick Tuara,Male,19.0,168 cm,79 kg,,COK,2012 Summer Olympics,2012,Summer,,Athletics,"100 metres, Men",
120069,Ravil Manafov,Male,27.0,194 cm,101 kg,Kazakhstan,KAZ,2012 Summer Olympics,2012,Summer,,Water Polo (Aquatics),"Water Polo, Men",
120072,Tang Peng,Male,31.0,178 cm,77 kg,,HKG,2012 Summer Olympics,2012,Summer,,Table Tennis,"Singles, Men",
120072,Tang Peng,Male,31.0,178 cm,77 kg,"Hong Kong, China",HKG,2012 Summer Olympics,2012,Summer,,Table Tennis,"Team, Men",
120072,Tang Peng,Male,35.0,178 cm,77 kg,,HKG,2016 Summer Olympics,2016,Summer,,Table Tennis,"Singles, Men",
120072,Tang Peng,Male,35.0,178 cm,77 kg,"Hong Kong, China",HKG,2016 Summer Olympics,2016,Summer,,Table Tennis,"Team, Men",
120074,Jiang Tianyi,Male,24.0,181 cm,68 kg,,HKG,2012 Summer Olympics,2012,Summer,,Table Tennis,"Singles, Men",
120074,Jiang Tianyi,Male,24.0,181 cm,68 kg,"Hong Kong, China",HKG,2012 Summer Olympics,2012,Summer,,Table Tennis,"Team, Men",
120075,Assita Touré,Female,20.0,160 cm,50 kg,,CIV,2012 Summer Olympics,2012,Summer,,Swimming (Aquatics),"50 metres Freestyle, Women",
120073,Jiang Huajun,Female,28.0,168 cm,68 kg,,HKG,2012 Summer Olympics,2012,Summer,,Table Tennis,"Singles, Women",
120073,Jiang Huajun,Female,28.0,168 cm,68 kg,"Hong Kong, China",HKG,2012 Summer Olympics,2012,Summer,,Table Tennis,"Team, Women",
120076,Éider Arévalo,Male,17.0,165 cm,60 kg,,COL,2010 Summer Youth Olympics,2010,Summer,,Athletics,"10,000 metres Race Walk, Boys",
120076,Éider Arévalo,Male,19.0,165 cm,60 kg,,COL,2012 Summer Olympics,2012,Summer,,Athletics,"20 kilometres Race Walk, Men",
120076,Éider Arévalo,Male,23.0,165 cm,60 kg,,COL,2016 Summer Olympics,2016,Summer,,Athletics,"20 kilometres Race Walk, Men",
120076,Éider Arévalo,Male,27.0,165 cm,60 kg,,COL,2020 Summer Olympics,2020,Summer,,Athletics,"20 kilometres Race Walk, Men",
120077,Ihab Darwish,Male,27.0,,,,JOR,2012 Summer Olympics,2012,Summer,,Boxing,"Light-Heavyweight, Men",
120080,Ri Hyun-Ju,Male,16.0,155 cm,45 kg,,PRK,2012 Summer Olympics,2012,Summer,,Diving (Aquatics),"Platform, Men",
120081,Kim Kwang-Hyok,Male,24.0,165 cm,53 kg,,PRK,2012 Summer Olympics,2012,Summer,,Athletics,"Marathon, Men",
120082,Mattias Lindfors,Male,23.0,184 cm,82 kg,,FIN,2012 Summer Olympics,2012,Summer,,Sailing,"One Person Dinghy, Men",
120083,David Sharpe,Male,22.0,178 cm,73 kg,,CAN,2012 Summer Olympics,2012,Summer,,Swimming (Aquatics),"200 metres Butterfly, Men",
120079,Jeffrey Thys,Male,24.0,181 cm,81 kg,Belgium,BEL,2012 Summer Olympics,2012,Summer,,Hockey,"Hockey, Men",
120078,Kjetil Borch,Male,22.0,193 cm,84 kg,Nils Jakob Hoff,NOR,2012 Summer Olympics,2012,Summer,,Rowing,"Double Sculls, Men",
120078,Kjetil Borch,Male,26.0,193 cm,84 kg,Olaf Tufte,NOR,2016 Summer Olympics,2016,Summer,,Rowing,"Double Sculls, Men",Bronze
120078,Kjetil Borch,Male,30.0,193 cm,84 kg,,NOR,2020 Summer Olympics,2020,Summer,,Rowing,"Single Sculls, Men",Silver
120084,Bartosz Piasecki,Male,26.0,196 cm,80 kg,,NOR,2012 Summer Olympics,2012,Summer,,Fencing,"Épée, Individual, Men",Silver
120088,Thuraia Sobh,Female,26.0,177 cm,75 kg,,SYR,2012 Summer Olympics,2012,Summer,,Weightlifting,"Heavyweight, Women",
120089,Ciaran Ó'Lionáird,Male,24.0,,,,IRL,2012 Summer Olympics,2012,Summer,,Athletics,"1,500 metres, Men",
120090,Lee Du-Haeng,Male,31.0,180 cm,64 kg,,KOR,2012 Summer Olympics,2012,Summer,,Athletics,"Marathon, Men",
120092,Devilert Arsene Kimbembe,Male,28.0,171 cm,61 kg,,CGO,2012 Summer Olympics,2012,Summer,,Athletics,"100 metres, Men",
120096,Yermek Bayduashov,Male,30.0,,,,KAZ,2012 Summer Olympics,2012,Summer,,Wrestling,"Light-Heavyweight, Freestyle, Men",
120091,Lorène Bazolo,Female,29.0,170 cm,63 kg,,CGO,2012 Summer Olympics,2012,Summer,,Athletics,"100 metres, Women",
120091,Lorène Bazolo,Female,33.0,170 cm,63 kg,,POR,2016 Summer Olympics,2016,Summer,,Athletics,"100 metres, Women",
120091,Lorène Bazolo,Female,33.0,170 cm,63 kg,,POR,2016 Summer Olympics,2016,Summer,,Athletics,"200 metres, Women",
120091,Lorène Bazolo,Female,37.0,170 cm,63 kg,,POR,2020 Summer Olympics,2020,Summer,,Athletics,"100 metres, Women",
120091,Lorène Bazolo,Female,37.0,170 cm,63 kg,,POR,2020 Summer Olympics,2020,Summer,,Athletics,"200 metres, Women",
120095,Bojan Jovanović,Male,32.0,,,,CRO,2012 Summer Olympics,2012,Summer,,Fencing,"Foil, Individual, Men",
120093,Zain Shaito,Male,22.0,185 cm,72 kg,,LBN,2012 Summer Olympics,2012,Summer,,Fencing,"Foil, Individual, Men",
120099,Kieng Samorn,Male,29.0,170 cm,60 kg,,CAM,2012 Summer Olympics,2012,Summer,,Athletics,"800 metres, Men",
120094,Mona Shaito,Female,16.0,152 cm,52 kg,,USA,2010 Summer Youth Olympics,2010,Summer,,Fencing,"Foil, Individual, Girls",
120094,Mona Shaito,Female,16.0,152 cm,52 kg,Americas II,USA,2010 Summer Youth Olympics,2010,Summer,,Fencing,"Mixed Weapon, Team, Mixed Youth",
120094,Mona Shaito,Female,18.0,152 cm,52 kg,,LBN,2012 Summer Olympics,2012,Summer,,Fencing,"Foil, Individual, Women",
120094,Mona Shaito,Female,22.0,152 cm,52 kg,,LBN,2016 Summer Olympics,2016,Summer,,Fencing,"Foil, Individual, Women",
120098,Im Ji-Hye,Female,27.0,163 cm,75 kg,,KOR,2012 Summer Olympics,2012,Summer,,Weightlifting,"Heavyweight, Women",
120097,Thomas Gossland,Male,23.0,183 cm,78 kg,Canada,CAN,2012 Summer Olympics,2012,Summer,,Swimming (Aquatics),"4 × 100 metres Freestyle Relay, Men",
120102,Mohamed Mohamed,Male,19.0,,,,SOM,2012 Summer Olympics,2012,Summer,,Athletics,"1,500 metres, Men",
120101,Ndiatte Gueye,Male,27.0,185 cm,75 kg,,SEN,2012 Summer Olympics,2012,Summer,,Canoe Sprint (Canoeing),"Canadian Singles, 200 metres, Men",
120101,Ndiatte Gueye,Male,27.0,185 cm,75 kg,,SEN,2012 Summer Olympics,2012,Summer,,Canoe Sprint (Canoeing),"Canadian Singles, 1,000 metres, Men",
120103,Zamzam Mohamed Farah,Female,21.0,,,,SOM,2012 Summer Olympics,2012,Summer,,Athletics,"400 metres, Women",
120104,Fateh Ziadi,Male,36.0,179 cm,84 kg,,ALG,2012 Summer Olympics,2012,Summer,,Shooting,"Air Pistol, 10 metres, Men",
120109,Jesse Kirkland,Male,24.0,,,Zander Kirkland,BER,2012 Summer Olympics,2012,Summer,,Sailing,"Skiff, Men",
120116,Humaid Al-Derei,Male,21.0,65 kg,,,UAE,2012 Summer Olympics,2012,Summer,,Judo,"Half-Lightweight, Men",
120113,Sled Dowabobo,Male,29.0,174 cm,73 kg,,NRU,2012 Summer Olympics,2012,Summer,,Judo,"Lightweight, Men",
120108,Noor Amer,Female,18.0,,,,IRQ,2012 Summer Olympics,2012,Summer,,Shooting,"Air Pistol, 10 metres, Women",
120105,Elif Jale Yeşilırmak,Female,26.0,164 cm,58 kg,,TUR,2012 Summer Olympics,2012,Summer,,Wrestling,"Middleweight, Freestyle, Women",
120105,Elif Jale Yeşilırmak,Female,30.0,164 cm,58 kg,,TUR,2016 Summer Olympics,2016,Summer,,Wrestling,"Lightweight, Freestyle, Women",
120117,Abraham Kiprotich,Male,27.0,177 cm,62 kg,,FRA,2012 Summer Olympics,2012,Summer,,Athletics,"Marathon, Men",
120111,Leung Ka Ming,Male,24.0,184 cm,78 kg,,HKG,2012 Summer Olympics,2012,Summer,,Fencing,"Épée, Individual, Men",
120107,Jason McCoombs,Male,19.0,180 cm,82 kg,,CAN,2012 Summer Olympics,2012,Summer,,Canoe Sprint (Canoeing),"Canadian Singles, 200 metres, Men",
120114,Maher Abu Rmilah,Male,29.0,172 cm,72 kg,,PLE,2012 Summer Olympics,2012,Summer,,Judo,"Lightweight, Men",
120112,Neuso Sigauque,Male,27.0,165 cm,60 kg,,MOZ,2012 Summer Olympics,2012,Summer,,Judo,"Extra-Lightweight, Men",
120115,Jacob Gnahoui,Male,27.0,167 cm,60 kg,,BEN,2012 Summer Olympics,2012,Summer,,Judo,"Extra-Lightweight, Men",
120110,Zander Kirkland,Male,29.0,,,Jesse Kirkland,BER,2012 Summer Olympics,2012,Summer,,Sailing,"Skiff, Men",
120106,Kuanitra Holingsvorth,Female,24.0,196 cm,93 kg,Turkey,TUR,2012 Summer Olympics,2012,Summer,,Basketball (Basketball),"Basketball, Women",
120118,Aurélien Kahn,Male,44.0,,,Cadiz,FRA,2012 Summer Olympics,2012,Summer,,Equestrian Eventing (Equestrian),"Individual, Open",
120118,Aurélien Kahn,Male,44.0,,,Cadiz / France,FRA,2012 Summer Olympics,2012,Summer,,Equestrian Eventing (Equestrian),"Team, Open",
120121,Pietro Camporesi,Male,25.0,182 cm,72 kg,Niccolò Ferrari,ITA,2012 Summer Olympics,2012,Summer,,Canoe Slalom (Canoeing),"Canadian Doubles, Slalom, Men",
120120,Flor Ruiz,Female,21.0,172 cm,67 kg,,COL,2012 Summer Olympics,2012,Summer,,Athletics,"Javelin Throw, Women",
120120,Flor Ruiz,Female,25.0,172 cm,67 kg,,COL,2016 Summer Olympics,2016,Summer,,Athletics,"Javelin Throw, Women",
120122,Niccolò Ferrari,Male,25.0,183 cm,76 kg,Pietro Camporesi,ITA,2012 Summer Olympics,2012,Summer,,Canoe Slalom (Canoeing),"Canadian Doubles, Slalom, Men",
120119,Cedric Kebika,Male,18.0,180 cm,120 kg,,COD,2012 Summer Olympics,2012,Summer,,Judo,"Heavyweight, Men",
120123,Afia Charles,Female,20.0,170 cm,57 kg,,ANT,2012 Summer Olympics,2012,Summer,,Athletics,"400 metres, Women",
120124,Jennifer Anson,Female,35.0,165 cm,63 kg,,PLW,2012 Summer Olympics,2012,Summer,,Judo,"Half-Middleweight, Women",
120128,Diego Estrada,Male,23.0,180 cm,61 kg,,MEX,2012 Summer Olympics,2012,Summer,,Athletics,"10,000 metres, Men",
120126,Tomohiko Hoshina,Male,25.0,180 cm,125 kg,,PHI,2012 Summer Olympics,2012,Summer,,Judo,"Heavyweight, Men",
120125,Rachelle Cabral,Female,27.0,152 cm,74 kg,,PHI,2012 Summer Olympics,2012,Summer,,Archery,"Individual, Women",
120127,Luis Rivera,Male,25.0,183 cm,79 kg,,MEX,2012 Summer Olympics,2012,Summer,,Athletics,"Long Jump, Men",
120129,Isaac Palma,Male,22.0,174 cm,69 kg,,MEX,2012 Summer Olympics,2012,Summer,,Athletics,"20 kilometres Race Walk, Men",
120129,Isaac Palma,Male,30.0,174 cm,69 kg,,MEX,2020 Summer Olympics,2020,Summer,,Athletics,"50 kilometres Race Walk, Men",
120132,Dudu Karakaya,Female,27.0,167 cm,48 kg,,TUR,2012 Summer Olympics,2012,Summer,,Athletics,"5,000 metres, Women",
120130,Silvia Panguana,Female,17.0,168 cm,54 kg,,MOZ,2010 Summer Youth Olympics,2010,Summer,,Athletics,"100 metres Hurdles, Girls",
120130,Silvia Panguana,Female,19.0,168 cm,54 kg,,MOZ,2012 Summer Olympics,2012,Summer,,Athletics,"100 metres Hurdles, Women",
120133,Johanna Danois,Female,25.0,169 cm,53 kg,France,FRA,2012 Summer Olympics,2012,Summer,,Athletics,"4 × 100 metres Relay, Women",
120135,Mohamed Amsif,Male,23.0,187 cm,90 kg,Morocco,MAR,2012 Summer Olympics,2012,Summer,,Football (Football),"Football, Men",
120136,Kim Jin-Cheol,Male,23.0,165 cm,55 kg,,KOR,2012 Summer Olympics,2012,Summer,,Wrestling,"Featherweight, Freestyle, Men",
120139,Bartosz Osewski,Male,21.0,194 cm,104 kg,,POL,2012 Summer Olympics,2012,Summer,,Athletics,"Javelin Throw, Men",
120140,Adrian Ungur,Male,27.0,178 cm,73 kg,,ROU,2012 Summer Olympics,2012,Summer,,Tennis,"Singles, Men",
120140,Adrian Ungur,Male,27.0,178 cm,73 kg,Horia Tecău,ROU,2012 Summer Olympics,2012,Summer,,Tennis,"Doubles, Men",
120138,Carlos Quipo,Male,22.0,156 cm,49 kg,,ECU,2012 Summer Olympics,2012,Summer,,Boxing,"Light-Flyweight, Men",
120138,Carlos Quipo,Male,26.0,156 cm,49 kg,,ECU,2016 Summer Olympics,2016,Summer,,Boxing,"Light-Flyweight, Men",
120141,Thet Zaw Win,Male,21.0,162 cm,55 kg,,MYA,2012 Summer Olympics,2012,Summer,,Athletics,"400 metres, Men",
120137,Hakim Zouari,Male,24.0,197 cm,95 kg,Tunisia,TUN,2012 Summer Olympics,2012,Summer,,Volleyball (Volleyball),"Volleyball, Men",
120142,Alexandre Bouzaid,Male,31.0,168 cm,75 kg,,SEN,2012 Summer Olympics,2012,Summer,,Fencing,"Épée, Individual, Men",
120142,Alexandre Bouzaid,Male,35.0,168 cm,75 kg,,SEN,2016 Summer Olympics,2016,Summer,,Fencing,"Épée, Individual, Men",
120143,Adysângela Moniz,Female,25.0,166 cm,105 kg,,CPV,2012 Summer Olympics,2012,Summer,,Judo,"Heavyweight, Women",
120145,Vesna Đukić,Female,26.0,163 cm,56 kg,,SLO,2012 Summer Olympics,2012,Summer,,Judo,"Lightweight, Women",
120144,Yu Peng Kean,Male,21.0,176 cm,65 kg,,MAS,2012 Summer Olympics,2012,Summer,,Fencing,"Sabre, Individual, Men",
120146,Elama Fa'atonu,Male,18.0,175 cm,82 kg,,ASA,2012 Summer Olympics,2012,Summer,,Athletics,"100 metres, Men",
120153,Jo Yong-Seong,Male,26.0,177 cm,72 kg,,KOR,2012 Summer Olympics,2012,Summer,,Shooting,"Skeet, Men",
120150,Oumar Kone,Male,27.0,99 kg,,,MLI,2012 Summer Olympics,2012,Summer,,Judo,"Half-Heavyweight, Men",
120149,Azza Alqasmi,Female,27.0,159 cm,73 kg,,BRN,2012 Summer Olympics,2012,Summer,,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Women",
120154,Na Yun-Gyeong,Female,30.0,161 cm,52 kg,,KOR,2012 Summer Olympics,2012,Summer,,Shooting,"Air Rifle, 10 metres, Women",
120154,Na Yun-Gyeong,Female,30.0,161 cm,52 kg,,KOR,2012 Summer Olympics,2012,Summer,,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Women",
120151,Ghfran Mouhamad,Female,23.0,168 cm,60 kg,,SYR,2012 Summer Olympics,2012,Summer,,Athletics,"400 metres Hurdles, Women",
120151,Ghfran Mouhamad,Female,27.0,168 cm,60 kg,,SYR,2016 Summer Olympics,2016,Summer,,Athletics,"400 metres Hurdles, Women",
120152,Choi Yeong-Rae,Male,30.0,166 cm,74 kg,,KOR,2012 Summer Olympics,2012,Summer,,Shooting,"Air Pistol, 10 metres, Men",
120152,Choi Yeong-Rae,Male,30.0,166 cm,74 kg,,KOR,2012 Summer Olympics,2012,Summer,,Shooting,"Free Pistol, 50 metres, Men",Silver
120157,Aminata Yacoub,Female,23.0,166 cm,68 kg,,CGO,2012 Summer Olympics,2012,Summer,,Swimming (Aquatics),"50 metres Freestyle, Women",
120156,Malin Westerheim,Female,17.0,180 cm,75 kg,,NOR,2010 Summer Youth Olympics,2010,Summer,,Shooting,"Air Rifle, 10 metres, Girls",
120156,Malin Westerheim,Female,19.0,180 cm,75 kg,,NOR,2012 Summer Olympics,2012,Summer,,Shooting,"Air Rifle, 10 metres, Women",
120156,Malin Westerheim,Female,19.0,180 cm,75 kg,,NOR,2012 Summer Olympics,2012,Summer,,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Women",
120156,Malin Westerheim,Female,23.0,180 cm,75 kg,,NOR,2016 Summer Olympics,2016,Summer,,Shooting,"Air Rifle, 10 metres, Women",
